id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
957951,Beautiful views of the river,5210930,Cristina,Vizcaya,Portugalete,43.31799,-3.01304,Entire home/apt,82,2,17,2019-05-19,0.41,1,323
961100,Sunny Penthouse with terrace in San Sebastian,5096546,Gustavo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32399,-1.98064,Entire home/apt,180,1,255,2019-05-22,3.56,1,233
985201,Modern studio in the Basque Capital,1329868,Yolanda,Ãlava,Vitoria-Gasteiz,42.84649,-2.67074,Entire home/apt,55,1,339,2019-05-29,4.52,1,106
991935,San Sebastián Green + Parking,5361990,Beñat,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31124,-1.99238,Entire home/apt,75,2,277,2019-05-23,3.77,1,36
1038056,Whole APART 10min cen BILBAO by car,5646459,Monica,Vizcaya,GÃºeÃ±es,43.22432,-3.02308,Entire home/apt,69,1,177,2019-04-21,2.39,1,335
1038177,1 bedroom in the countryside,12531549,Eloy&Nuria,GuipÃºzcoa,Eskoriatza,43.03042,-2.52421,Private room,40,2,38,2018-08-28,0.61,3,187
1039098,1 bedroom in the countryside,12531549,Eloy&Nuria,GuipÃºzcoa,Eskoriatza,43.02854,-2.52513,Private room,40,2,69,2019-05-20,0.97,3,181
1039110,Alquilo Habitación Barrio Egia,5719679,Alejandra,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31652,-1.9683,Private room,70,2,1,2015-08-15,0.02,1,0
1050757,Designer apartment. Natural pools,5784462,Gorka,GuipÃºzcoa,Mutriku,43.30494,-2.38559,Entire home/apt,150,6,33,2019-05-05,0.46,1,76
1061559,Room with terrace +  closed parking,5844152,Victoria,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30881,-1.98562,Private room,35,1,290,2019-05-26,3.91,1,286
1075192,Nice and quiet Room in  San Sebastian Spain,5915555,Concha,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31251,-2.00065,Private room,31,1,93,2019-05-19,2.41,1,11
1131156,Chalet a 10 min del centro de Bilbao (L-BI-0025 ),4914990,Eva,Vizcaya,Zaratamo,43.21173,-2.87208,Entire home/apt,150,1,67,2019-04-29,0.96,1,295
1131903,MOTE cottage. Wifi. Views of the sea.   ESS 00597,1580328,Eneko,GuipÃºzcoa,Mutriku,43.3068,-2.38697,Entire home/apt,165,4,21,2019-05-04,0.29,1,137
1136840,PERFECT FLAT IN A PERFECT PLACE,6236133,June & Ander,Vizcaya,Elantxobe,43.39866,-2.63521,Entire home/apt,79,2,173,2019-05-08,2.35,1,212
1153709,Very very centrical double room!!!!,5942635,Chris Y Susi,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3204,-1.98252,Private room,20,5,126,2018-09-05,1.72,2,47
1159799,Have a great time in San Sebastian,2676178,Columba,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30996,-2.00015,Private room,55,1,227,2019-05-11,3.15,2,281
1170609,Apto con encanto  en San Sebastian,6201019,M Carmen,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31919,-1.98184,Entire home/apt,170,3,116,2019-04-25,1.60,1,246
