id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
onlyap599230518a46554e81f28886162,https://www.only-apartments.es/_/674491,-1.984168,43.314058,2018-04-17 11:31:44.093000,2018-04-23 19:38:48.680000,onlyap674491,Apartamento,,2,,1,
onlyap599230518a46554e81f28886163,https://www.only-apartments.es/_/917215,-1.9836652000000186,43.3137907,2018-04-17 11:38:17.702000,2018-04-18 20:56:28.258000,onlyap917215,Apartamento,,6,,2,
onlyap599230518a46554e81f28886164,https://www.only-apartments.es/_/513974,-1.98369,43.3138,2018-04-17 11:31:31.014000,2018-04-23 16:46:48.371000,onlyap513974,Apartamento,,4,,2,
onlyap599230518a46554e81f28886165,https://www.only-apartments.es/_/754530,-1.9810628,43.3135692,2018-03-31 17:55:09.509000,2018-04-18 21:11:36.958000,onlyap754530,Apartamento,,6,,2,
onlyap599230518a46554e81f28886166,https://www.only-apartments.es/_/917352,-1.9813844999999901,43.3147491,2018-04-17 11:33:34.069000,2018-04-24 11:07:58.387000,onlyap917352,Apartamento,,4,,2,
onlyap599230518a46554e81f28886167,https://www.only-apartments.es/_/917371,-1.9813844999999901,43.3147491,2018-04-17 11:34:30.311000,2018-04-18 17:23:08.360000,onlyap917371,Apartamento,,4,,2,
onlyap599230518a46554e81f28886168,https://www.only-apartments.es/_/917370,-1.9828460999999606,43.3143384,2018-04-17 11:33:34.065000,2018-04-24 09:07:46.939000,onlyap917370,Apartamento,,2,,1,
onlyap599230518a46554e81f28886169,https://www.only-apartments.es/_/513970,-1.9829488,43.3157911,2018-03-31 17:54:10.132000,2018-04-23 22:15:19.984000,onlyap513970,Apartamento,,4,,2,
onlyap599230518a46554e81f28886170,https://www.only-apartments.es/_/917232,-1.982948800000031,43.3157911,2018-04-17 11:31:31.010000,2018-04-23 19:29:43.031000,onlyap917232,Apartamento,,4,,1,
onlyap599230518a46554e81f28886171,https://www.only-apartments.es/_/917253,-1.982948800000031,43.3157911,2018-04-17 11:38:13.718000,2018-04-18 20:47:59.496000,onlyap917253,Apartamento,,6,,2,
onlyap599230518a46554e81f28886172,https://www.only-apartments.es/_/639724,-1.983149,43.316917,2018-03-31 17:54:22.586000,2018-04-24 08:18:35.301000,onlyap639724,Apartamento,,4,,2,
onlyap599230518a46554e81f28886173,https://www.only-apartments.es/_/917262,-1.9831487999999808,43.3169173,2018-04-17 11:33:09.982000,2018-04-24 06:42:34.771000,onlyap917262,Apartamento,,4,,2,
onlyap599230518a46554e81f28886174,https://www.only-apartments.es/_/917212,-1.980958800000053,43.3166682,2018-04-17 11:38:17.708000,2018-04-18 21:01:41.781000,onlyap917212,Apartamento,,6,,2,
onlyap599230518a46554e81f28886175,https://www.only-apartments.es/_/513985,-1.98158,43.3156,2018-04-17 11:34:22.020000,2018-04-18 17:14:02.297000,onlyap513985,Apartamento,,4,,2,
onlyap599230518a46554e81f28886176,https://www.only-apartments.es/_/917375,-1.9802395000000388,43.3152108,2018-04-17 11:33:34.067000,2018-04-24 11:09:28.271000,onlyap917375,Apartamento,,4,,2,
onlyap599230518a46554e81f28886177,https://www.only-apartments.es/_/917328,-1.9779733999999962,43.3220019,2018-04-17 11:31:08.540000,2018-04-18 14:47:11.914000,onlyap917328,Apartamento,,4,,1,
onlyap599230518a46554e81f28886178,https://www.only-apartments.es/_/917211,-1.9760039000000234,43.3218229,2018-04-17 11:33:34.068000,2018-04-24 09:10:14.934000,onlyap917211,Apartamento,,2,,1,
onlyap599230518a46554e81f28886179,https://www.only-apartments.es/_/917294,-1.9768331999999873,43.3197977,2018-04-17 11:33:34.068000,2018-04-24 10:52:36.613000,onlyap917294,Apartamento,,4,,1,
onlyap599230518a46554e81f28886180,https://www.only-apartments.es/_/917252,-1.9768331999999873,43.3197977,2018-04-17 11:38:17.706000,2018-04-18 21:00:57.370000,onlyap917252,Apartamento,,6,,2,
onlyap599230518a46554e81f28886181,https://www.only-apartments.es/_/917320,-1.9768331999999873,43.3197977,2018-04-17 11:38:17.708000,2018-04-18 21:01:57.173000,onlyap917320,Apartamento,,6,,2,
onlyap599230518a46554e81f28886182,https://www.only-apartments.es/_/917208,-1.9757690999999795,43.3216931,2018-04-17 11:33:34.071000,2018-04-24 10:40:52.961000,onlyap917208,Apartamento,,4,,1,
onlyap599230518a46554e81f28886183,https://www.only-apartments.es/_/917269,-1.9758097000000134,43.3216719,2018-04-17 11:33:34.070000,2018-04-18 16:48:28.505000,onlyap917269,Apartamento,,2,,1,
onlyap599230518a46554e81f28886184,https://www.only-apartments.es/_/730204,-1.9752669680881354,43.32145705132962,2018-04-17 11:33:14.682000,2018-04-24 06:40:16.831000,onlyap730204,,,,,,
onlyap599230518a46554e81f28886185,https://www.only-apartments.es/_/917275,-1.9740096000000449,43.3200908,2018-04-17 11:39:04.484000,2018-04-18 21:31:17.087000,onlyap917275,Apartamento,,7,,3,
onlyap599230518a46554e81f28886186,https://www.only-apartments.es/_/917350,-1.9741530999999668,43.3194993,2018-04-17 11:35:49.082000,2018-04-18 18:34:17.157000,onlyap917350,Apartamento,,5,,2,
onlyap599230518a46554e81f28886187,https://www.only-apartments.es/_/920568,-1.9564935999999378,43.3289772,2018-04-17 11:41:32.693000,2018-04-18 23:19:19.532000,onlyap920568,Casa,,15,,6,
onlyap599230518a46554e81f28886188,https://www.only-apartments.es/_/918913,-1.864114111886579,43.295444012975146,2018-04-17 11:41:16.219000,2018-04-18 23:11:19.904000,onlyap918913,Villa,,12,,6,
onlyap599230518a46554e81f28886189,https://www.only-apartments.es/_/752042,-1.9777,43.29141,2018-03-31 17:55:27.547000,2018-04-18 22:35:47.920000,onlyap752042,Apartamento,,9,,5,
onlyap599230518a46554e81f28886190,https://www.only-apartments.es/_/917316,-1.971542,43.295048,2018-04-17 11:41:16.215000,2018-04-18 23:11:16.700000,onlyap917316,Casa,,12,,6,
onlyap599230518a46554e81f28886191,https://www.only-apartments.es/_/639715,-1.978014,43.303671,2018-03-31 17:54:43.978000,2018-04-18 18:40:47.243000,onlyap639715,Apartamento,,5,,3,
onlyap599230518a46554e81f28886192,https://www.only-apartments.es/_/917372,-1.972936699999991,43.3102896,2018-04-17 11:36:04.488000,2018-04-18 18:45:18.033000,onlyap917372,Apartamento,,5,,2,
onlyap599230518a46554e81f28886193,https://www.only-apartments.es/_/917264,-1.97698,43.309101,2018-04-17 11:33:38.544000,2018-04-24 10:04:05.101000,onlyap917264,Apartamento,,4,,2,
onlyap599230518a46554e81f28886194,https://www.only-apartments.es/_/674319,-1.977075,43.309052,2018-04-22 22:42:07.976000,2018-04-24 05:36:17.666000,onlyap674319,Apartamento,,4,,2,
onlyap599230518a46554e81f28886195,https://www.only-apartments.es/_/917189,-1.9805753231048584,43.31122087924693,2018-04-17 11:38:22.846000,2018-04-18 21:03:33.016000,onlyap917189,Apartamento,,6,,2,
onlyap599230518a46554e81f28886196,https://www.only-apartments.es/_/917344,-1.9811456,43.3109076,2018-04-17 11:33:09.988000,2018-04-18 16:21:45.435000,onlyap917344,Apartamento,,2,,1,
onlyap599230518a46554e81f28886197,https://www.only-apartments.es/_/917293,-1.979771000000028,43.307991,2018-04-17 11:36:04.488000,2018-04-18 18:45:22.564000,onlyap917293,Apartamento,,5,,2,
onlyap599230518a46554e81f28886198,https://www.only-apartments.es/_/917315,-1.979771000000028,43.307991,2018-04-17 11:36:04.489000,2018-04-18 18:45:49.291000,onlyap917315,Apartamento,,5,,2,
onlyap599230518a46554e81f28886199,https://www.only-apartments.es/_/917251,-1.9798888999999917,43.3082799,2018-04-17 11:34:30.307000,2018-04-18 17:19:37.534000,onlyap917251,Apartamento,,4,,2,
onlyap599230518a46554e81f28886200,https://www.only-apartments.es/_/639747,-2.002447,43.311577,2018-03-31 17:54:26.005000,2018-04-24 10:54:58.959000,onlyap639747,Apartamento,,4,,1,
onlyap599230518a46554e81f28886201,https://www.only-apartments.es/_/917334,-2.0035123000000112,43.3117884,2018-04-17 11:36:04.510000,2018-04-18 18:48:46.469000,onlyap917334,Apartamento,,5,,3,
onlyap599230518a46554e81f28886202,https://www.only-apartments.es/_/908513,-2.006584,43.303204,2018-03-31 17:54:19.059000,2018-04-18 18:29:08.471000,onlyap908513,Apartamento,,5,,3,
onlyap599230518a46554e81f28886203,https://www.only-apartments.es/_/917221,-2.008274099999994,43.3129527,2018-04-17 11:39:09.268000,2018-04-18 21:35:13.436000,onlyap917221,Apartamento,,6,,3,
onlyap599230518a46554e81f28886204,https://www.only-apartments.es/_/917333,-2.007729499999982,43.3138057,2018-04-17 11:35:39.036000,2018-04-18 18:28:19.213000,onlyap917333,Apartamento,,5,,2,
onlyap599230518a46554e81f28886205,https://www.only-apartments.es/_/674565,-2.0020272,43.3148322,2018-04-22 22:42:18.271000,2018-04-24 07:19:01.944000,onlyap674565,Apartamento,,3,,1,
onlyap599230518a46554e81f28886206,https://www.only-apartments.es/_/917261,-2.0007663000000093,43.3150476,2018-04-17 11:39:14.408000,2018-04-18 21:37:25.297000,onlyap917261,Apartamento,,7,,4,
onlyap599230518a46554e81f28886207,https://www.only-apartments.es/_/917337,-2.0008691000000454,43.3143284,2018-04-17 11:34:30.306000,2018-04-18 17:18:55.878000,onlyap917337,Apartamento,,4,,2,
onlyap599230518a46554e81f28886208,https://www.only-apartments.es/_/917202,-2.000603500000011,43.3137554,2018-04-17 11:38:44.605000,2018-04-18 21:11:57.033000,onlyap917202,Apartamento,,6,,2,
onlyap599230518a46554e81f28886209,https://www.only-apartments.es/_/917240,-2.0003577999999607,43.313097,2018-04-17 11:38:17.706000,2018-04-18 21:00:18.745000,onlyap917240,Apartamento,,6,,3,
onlyap599230518a46554e81f28886210,https://www.only-apartments.es/_/917283,-1.9893141000000014,43.3145496,2018-04-17 11:38:17.704000,2018-04-18 20:58:45.811000,onlyap917283,Apartamento,,6,,2,
onlyap599230518a46554e81f28886211,https://www.only-apartments.es/_/917277,-1.9890381000000161,43.3149348,2018-04-17 11:40:14.880000,2018-04-18 22:31:43.651000,onlyap917277,Apartamento,,8,,3,
onlyap599230518a46554e81f28886212,https://www.only-apartments.es/_/917327,-1.98872259999996,43.3149866,2018-04-17 11:35:49.083000,2018-04-18 18:34:33.944000,onlyap917327,Apartamento,,5,,2,
onlyap599230518a46554e81f28886213,https://www.only-apartments.es/_/481020,-2.15056344864024,43.2823516306842,2018-04-17 11:32:15.755000,2018-04-23 23:30:31.392000,onlyap481020,,,,10,,
onlyap599230518a46554e81f28886214,https://www.only-apartments.es/_/653325,-2.165201,43.285826,2018-03-31 17:54:02.400000,2018-04-23 15:49:08.327000,onlyap653325,Apartamento,,4,,1,
