id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
homeaw599230518a46554e81f28886172,https://www.homeaway.es/p8352495,-2.94417857,43.27300624,2017-10-14 13:18:45.717000,2018-04-24 02:34:27.816000,homeaw8352495,Piso,2,4,2,2,123
homeaw599230518a46554e81f28886173,https://www.homeaway.es/p1393684,-2.9415195,43.2676279,2017-10-27 16:24:06.589000,2018-01-08 13:51:51.855000,homeaw1393684,Piso,2,4,7,2,150
homeaw599230518a46554e81f28886174,https://www.homeaway.es/p8354478,-2.94249213,43.27046789,2017-10-27 16:24:12.085000,2018-04-15 22:43:20.656000,homeaw8354478,Piso,1,2,0,2,47
homeaw599230518a46554e81f28886175,https://www.homeaway.es/p8354529,-2.9407367,43.27022528,2017-10-27 16:24:12.085000,2018-04-24 02:34:42.273000,homeaw8354529,Piso,1,2,0,2,75
homeaw599230518a46554e81f28886176,https://www.homeaway.es/p8377145,-2.94184301,43.27128484,2017-10-14 13:18:50.181000,2018-04-24 02:48:31.088000,homeaw8377145,Apartamento,3,5,0,2,136
homeaw599230518a46554e81f28886177,https://www.homeaway.es/p8310949,-2.9442282,43.2652006,2018-03-31 19:32:39.791000,2018-04-14 03:05:29.004000,homeaw8310949,Apartamento,2,6,0,2,139
homeaw599230518a46554e81f28886178,https://www.homeaway.es/p8601476,-2.9446637,43.2629922,2018-03-31 19:32:43.042000,2018-04-24 02:35:25.405000,homeaw8601476,Apartamento,3,8,0,2,220
homeaw599230518a46554e81f28886179,https://www.homeaway.es/p8351729,-2.9407289,43.2674488,2017-10-14 13:18:44.282000,2018-01-08 14:02:40.192000,homeaw8351729,Apartamento,1,4,4,4,130
homeaw599230518a46554e81f28886180,https://www.homeaway.es/p1570446,-2.9392215,43.2669615,2017-12-10 01:51:39.339000,2018-04-24 02:42:36.846000,homeaw1570446,Apartamento,1,2,0,1,148
homeaw599230518a46554e81f28886181,https://www.homeaway.es/p8291159,-2.9378454,43.2630312,2017-10-27 16:24:13.863000,2018-01-04 23:16:25.687000,homeaw8291159,Apartamento,2,6,0,2,75
homeaw599230518a46554e81f28886182,https://www.homeaway.es/p6906121,-2.9387188,43.2617042,2017-10-14 13:18:45.717000,2018-04-15 22:36:18.850000,homeaw6906121,Apartamento,2,6,0,2,129
homeaw599230518a46554e81f28886183,https://www.homeaway.es/p6946631,-2.9380389,43.26138,2017-10-14 13:18:47.276000,2018-01-08 14:02:44.159000,homeaw6946631,Apartamento,2,5,0,2,0
homeaw599230518a46554e81f28886184,https://www.homeaway.es/p6604728,-2.94054508,43.26216125,2017-10-14 13:18:42.508000,2017-12-31 10:58:59.296000,homeaw6604728,Apartamento,3,5,3,4,100
homeaw599230518a46554e81f28886185,https://www.homeaway.es/p8337527,-2.94237472,43.26115275,2017-10-14 13:18:50.181000,2018-04-24 02:41:36.824000,homeaw8337527,Apartamento,2,4,0,3,196
homeaw599230518a46554e81f28886186,https://www.homeaway.es/p8360445,-2.93792185,43.259671,2017-10-14 13:18:48.812000,2017-11-05 09:44:15.970000,homeaw8360445,Apartamento,1,2,0,2,127
homeaw599230518a46554e81f28886187,https://www.homeaway.es/p8277350,-2.94367099,43.2560105,2017-10-14 13:18:44.283000,2018-04-24 02:38:16.204000,homeaw8277350,Piso,2,4,0,2,101
homeaw599230518a46554e81f28886188,https://www.homeaway.es/p6809046,-2.9455575,43.2576923,2017-10-14 13:18:44.283000,2018-04-24 02:25:23.558000,homeaw6809046,Piso,3,6,5,1,140
homeaw599230518a46554e81f28886189,https://www.homeaway.es/p1673689,-2.9473708,43.2591665,2017-10-14 13:18:42.508000,2018-04-24 02:27:35.177000,homeaw1673689,Apartamento,3,10,35,3,201
homeaw599230518a46554e81f28886190,https://www.homeaway.es/p8259886,-2.9479176,43.2597138,2017-10-14 13:18:48.812000,2018-04-24 02:43:45.732000,homeaw8259886,Apartamento,2,4,0,1,226
homeaw599230518a46554e81f28886191,https://www.homeaway.es/p6084242,-2.95125,43.272,2017-10-14 13:18:45.718000,2018-04-24 02:29:51.244000,homeaw6084242,Apartamento,1,2,2,1,79
homeaw599230518a46554e81f28886192,https://www.homeaway.es/p8635491,-2.9518936,43.2712801,2018-03-31 19:32:43.043000,2018-04-24 02:35:33.751000,homeaw8635491,Casa,3,6,0,2,94
homeaw599230518a46554e81f28886193,https://www.homeaway.es/p6970631,-2.9546596,43.2688457,2017-10-14 13:18:47.276000,2018-04-24 02:48:24.968000,homeaw6970631,Hostal,6,34,0,2,384
homeaw599230518a46554e81f28886194,https://www.homeaway.es/p6972404,-2.97048524,43.2781108,2017-10-14 13:18:47.276000,2018-01-08 14:02:43.545000,homeaw6972404,Piso,4,5,0,7,125
homeaw599230518a46554e81f28886195,https://www.homeaway.es/p1683335,-2.9707099,43.2760169,2017-10-14 13:18:45.718000,2018-01-08 14:02:42.696000,homeaw1683335,Piso,4,5,0,7,122
homeaw599230518a46554e81f28886196,https://www.homeaway.es/p8266121,-2.96132824,43.27697275,2017-10-14 13:18:44.283000,2018-01-08 14:02:40.873000,homeaw8266121,Piso,3,10,0,1,184
homeaw599230518a46554e81f28886197,https://www.homeaway.es/p8405615,-2.97744293,43.28516954,2017-10-14 13:18:50.181000,2018-04-24 02:41:09.843000,homeaw8405615,Piso,3,6,0,1,99
homeaw599230518a46554e81f28886198,https://www.homeaway.es/p8370442,-2.98031561,43.28216527,2017-10-14 13:18:48.812000,2018-04-24 02:42:22.824000,homeaw8370442,Casa,2,3,0,2,88
homeaw599230518a46554e81f28886199,https://www.homeaway.es/p1959763,-2.9474058,43.2519403,2017-10-14 13:18:53.074000,2018-01-08 14:02:46.412000,homeaw1959763,Apartamento,3,5,4,2,126
homeaw599230518a46554e81f28886200,https://www.homeaway.es/p10024771,-3.08355814,43.32230016,2017-10-14 13:18:51.849000,2018-04-24 02:53:04.667000,homeaw10024771,Casa Rural,2,4,2,1,55
homeaw599230518a46554e81f28886201,https://www.homeaway.es/p10034379,-3.079279,43.351475,2017-10-14 13:18:50.181000,2018-04-24 02:55:44.951000,homeaw10034379,Hotel,7,16,1,1,55
homeaw599230518a46554e81f28886202,https://www.homeaway.es/p1951238,-3.071167,43.33064315,2017-10-14 13:18:45.717000,2018-04-24 03:02:40.314000,homeaw1951238,Villa,2,6,2,2,79
homeaw599230518a46554e81f28886203,https://www.homeaway.es/p8256655,-3.02950843,43.33121353,2017-10-14 13:18:45.718000,2018-04-15 22:40:38.635000,homeaw8256655,Casa Barco,2,4,2,2,335
homeaw599230518a46554e81f28886204,https://www.homeaway.es/p6995998,-3.02982727,43.32905878,2017-10-14 13:18:44.283000,2018-04-24 02:28:28.836000,homeaw6995998,Casa Barco,2,4,3,2,353
homeaw599230518a46554e81f28886205,https://www.homeaway.es/p8642628,-3.02087717,43.32053559,2018-03-31 19:32:41.455000,2018-04-24 02:35:36.891000,homeaw8642628,Casa,2,4,0,2,154
homeaw599230518a46554e81f28886206,https://www.homeaway.es/p1839024,-3.0204946,43.3217039,2018-03-31 19:32:39.791000,2018-04-24 02:35:03.358000,homeaw1839024,Piso,2,6,2,3,198
homeaw599230518a46554e81f28886207,https://www.homeaway.es/p8307361,-3.00874831,43.30505161,2017-10-14 13:18:48.812000,2018-04-24 02:47:08.318000,homeaw8307361,Piso,3,6,0,7,80
homeaw599230518a46554e81f28886208,https://www.homeaway.es/p8229299,-3.01378251,43.32347633,2017-10-14 13:18:42.508000,2017-12-27 18:21:18.098000,homeaw8229299,Apartamento,2,5,3,2,76
homeaw599230518a46554e81f28886209,https://www.homeaway.es/p6866740,-3.0134472,43.3241788,2017-10-14 13:18:53.074000,2018-04-24 02:27:50.673000,homeaw6866740,Piso,2,2,1,2,36
homeaw599230518a46554e81f28886210,https://www.homeaway.es/p1873334,-2.9915618,43.3273342,2017-10-14 13:18:45.718000,2018-04-24 02:43:33.737000,homeaw1873334,Piso,3,5,1,2,194
homeaw599230518a46554e81f28886211,https://www.homeaway.es/p8662633,-2.98497075,43.29425406,2018-04-15 04:53:29.644000,2018-04-15 22:40:52.049000,homeaw8662633,Apartamento,2,4,0,2,90
homeaw599230518a46554e81f28886212,https://www.homeaway.es/p8527118,-2.9615447,43.34275296,2018-01-18 20:31:39.620000,2018-04-24 02:32:39.670000,homeaw8527118,Apartamento,1,2,0,1,43
homeaw599230518a46554e81f28886213,https://www.homeaway.es/p460618,-2.9387688,43.3594825,2017-10-14 13:18:42.508000,2018-04-24 02:36:42.579000,homeaw460618,Villa,6,16,13,2,550
