listing_id,date
15651603,2016-10-31
15651603,2016-11-14
13375532,2016-08-03
13375532,2016-08-08
13375532,2016-08-17
13375532,2016-08-23
13375532,2016-09-11
13375532,2016-09-19
5848918,2015-08-15
5848918,2015-08-21
5848918,2015-10-12
5848918,2015-10-26
5848918,2015-10-29
5848918,2016-02-27
5848918,2016-03-16
5848918,2016-03-26
5848918,2016-03-27
5848918,2016-03-29
5848918,2016-04-30
5848918,2016-05-07
5848918,2016-05-16
5848918,2016-05-22
5848918,2016-06-02
5848918,2016-06-04
5848918,2016-06-13
5848918,2016-07-04
5848918,2016-07-10
5848918,2016-07-17
5848918,2016-07-25
5848918,2016-07-30
5848918,2016-08-05
5848918,2016-08-06
5848918,2016-08-07
5848918,2016-08-12
5848918,2016-08-14
5848918,2016-08-15
5848918,2016-08-19
5848918,2016-08-20
5848918,2016-08-22
5848918,2016-08-23
5848918,2016-08-24
5848918,2016-08-27
5848918,2016-10-02
5848918,2016-10-07
5848918,2016-10-09
5848918,2016-10-16
5848918,2016-10-31
5848918,2016-11-01
5848918,2017-01-25
5848918,2017-01-31
5848918,2017-02-20
8301649,2016-07-15
8301649,2016-07-17
8301649,2016-07-25
8301649,2016-08-01
8301649,2016-08-04
8301649,2016-08-14
8301649,2016-08-17
8301649,2016-08-25
8301649,2016-08-27
8301649,2016-08-30
6345010,2015-05-16
6345010,2015-06-06
6345010,2015-07-01
6345010,2015-07-12
6345010,2015-07-20
6345010,2015-08-18
6345010,2015-08-29
6345010,2015-10-12
6345010,2015-11-13
6345010,2016-05-06
6345010,2016-05-25
6345010,2016-08-14
10988060,2016-06-01
10988060,2016-06-06
10988060,2016-06-24
10988060,2016-07-04
10988060,2016-07-10
10988060,2016-07-26
10988060,2016-08-07
10988060,2016-08-14
10988060,2016-08-22
10988060,2016-08-29
10988060,2016-09-04
10988060,2017-02-28
10988060,2017-03-12
16434539,2015-05-19
492633,2012-08-11
492633,2012-08-15
492633,2012-09-06
492633,2012-09-18
492633,2012-09-23
492633,2012-09-28
492633,2012-10-01
492633,2012-10-08
492633,2012-12-11
492633,2013-01-21
492633,2013-04-29
492633,2013-05-05
492633,2013-05-11
492633,2013-06-04
492633,2013-06-10
492633,2013-06-18
492633,2013-07-02
492633,2013-08-21
492633,2013-08-22
492633,2013-08-28
492633,2013-11-04
492633,2014-05-08
492633,2014-06-02
492633,2014-06-16
492633,2014-06-18
492633,2014-07-23
492633,2014-07-24
492633,2014-07-26
492633,2014-07-30
492633,2014-07-31
492633,2014-09-09
492633,2014-09-26
492633,2014-10-13
492633,2014-11-03
492633,2015-01-15
492633,2015-02-16
492633,2015-03-16
492633,2015-03-30
492633,2015-04-20
492633,2015-05-17
492633,2015-06-05
492633,2015-06-15
492633,2015-06-16
492633,2015-06-24
492633,2015-06-29
492633,2015-07-04
492633,2015-08-15
492633,2015-08-24
492633,2015-09-01
492633,2015-09-03
492633,2015-09-05
492633,2015-09-18
492633,2015-09-20
492633,2015-09-21
492633,2015-09-27
492633,2015-09-28
492633,2015-10-05
492633,2015-12-08
492633,2016-02-01
492633,2016-03-13
492633,2016-03-27
492633,2016-04-16
492633,2016-05-14
492633,2016-05-15
492633,2016-05-29
492633,2016-05-30
492633,2016-06-20
492633,2016-06-27
492633,2016-07-08
492633,2016-07-09
492633,2016-07-19
492633,2016-10-31
492633,2016-11-02
492633,2016-11-06
492633,2016-12-04
492633,2017-01-22
12110660,2016-04-06
12110660,2016-04-25
14311011,2016-08-16
14311011,2016-08-23
14311011,2016-08-28
14311011,2016-09-02
14311011,2016-09-06
14311011,2016-09-10
14311011,2016-09-12
14311011,2016-09-22
14311011,2016-09-29
14311011,2016-10-02
14311011,2016-10-05
14311011,2016-10-11
14311011,2016-10-16
14311011,2016-10-21
14311011,2016-10-27
14311011,2016-11-01
14311011,2016-11-28
14311011,2016-12-05
14311011,2016-12-26
14311011,2016-12-29
14311011,2017-02-18
14311011,2017-02-24
14311011,2017-03-04
14459056,2016-08-20
14459056,2016-08-28
14459056,2016-08-31
14459056,2016-09-03
14459056,2016-09-07
14459056,2016-09-11
14459056,2016-09-15
14459056,2016-09-20
14459056,2016-09-26
14459056,2016-10-21
14459056,2016-11-01
14459056,2016-11-13
14459056,2017-01-02
14459056,2017-03-18
1136840,2013-05-17
1136840,2013-07-14
1136840,2013-07-19
1136840,2013-07-21
1136840,2013-08-03
1136840,2013-08-06
1136840,2013-08-11
1136840,2013-08-13
1136840,2013-08-20
1136840,2013-08-24
1136840,2013-09-01
1136840,2013-09-13
1136840,2013-10-07
1136840,2013-10-15
1136840,2013-11-04
1136840,2013-12-07
1136840,2013-12-09
1136840,2013-12-29
1136840,2014-01-03
1136840,2014-02-03
1136840,2014-04-07
1136840,2014-04-20
1136840,2014-06-09
1136840,2014-06-14
1136840,2014-06-17
1136840,2014-07-13
1136840,2014-07-20
1136840,2014-07-29
1136840,2014-08-02
1136840,2014-08-16
1136840,2014-08-26
1136840,2014-08-28
1136840,2014-09-03
1136840,2014-10-12
1136840,2014-10-20
1136840,2014-10-23
1136840,2014-10-26
1136840,2014-11-24
1136840,2014-12-08
1136840,2014-12-30
1136840,2015-01-02
1136840,2015-01-05
1136840,2015-04-01
1136840,2015-04-05
1136840,2015-04-10
1136840,2015-04-23
1136840,2015-04-27
1136840,2015-05-10
1136840,2015-05-17
1136840,2015-05-31
1136840,2015-06-06
1136840,2015-06-24
1136840,2015-07-05
1136840,2015-07-10
1136840,2015-07-12
1136840,2015-07-17
1136840,2015-07-24
1136840,2015-07-28
1136840,2015-08-07
1136840,2015-08-08
1136840,2015-08-10
1136840,2015-08-25
1136840,2015-09-08
1136840,2015-09-21
1136840,2015-09-21
1136840,2015-09-26
1136840,2015-10-04
1136840,2015-10-12
1136840,2015-10-18
1136840,2015-10-24
1136840,2015-11-05
1136840,2015-11-11
1136840,2015-11-14
1136840,2015-12-01
1136840,2015-12-13
1136840,2015-12-24
1136840,2016-01-01
1136840,2016-01-24
1136840,2016-02-10
1136840,2016-02-22
1136840,2016-02-28
1136840,2016-03-24
1136840,2016-03-29
1136840,2016-04-05
1136840,2016-04-11
1136840,2016-04-15
1136840,2016-04-22
1136840,2016-04-29
1136840,2016-05-08
1136840,2016-05-15
1136840,2016-05-24
1136840,2016-05-31
1136840,2016-06-14
1136840,2016-07-01
1136840,2016-07-10
1136840,2016-07-18
1136840,2016-07-31
1136840,2016-08-11
1136840,2016-08-20
1136840,2016-08-27
1136840,2016-09-04
1136840,2016-09-09
1136840,2016-09-11
1136840,2016-09-21
1136840,2016-10-27
1136840,2016-10-31
1136840,2016-12-06
1136840,2016-12-11
1136840,2016-12-19
1136840,2016-12-25
1136840,2017-01-11
1136840,2017-02-24
1136840,2017-02-27
10279427,2016-03-30
10279427,2016-04-18
10279427,2016-05-16
10279427,2016-06-05
10279427,2016-06-28
10279427,2016-07-07
10279427,2016-07-12
10279427,2016-07-20
10279427,2016-07-22
10279427,2016-07-26
10279427,2016-08-02
10279427,2016-08-10
10279427,2016-08-17
10279427,2016-08-27
10279427,2016-09-11
2074891,2014-02-28
2074891,2014-03-03
