"","id","latitude","longitude","price","accommodates","room_type","host_id","host_name","source","barrio","umenores"
"1359",12945082,43.324339,-1.988132,165,5,"Entire home/apt",37985139,"David amp Shandra","Santi Espinosa","Centro","Monte Urgull"
"1360",3222480,43.324469,-1.985952,160,4,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Parte Vieja"
"1361",14349659,43.323941,-1.986165,109,4,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Parte Vieja"
"1362",6806930,43.323322,-1.98619,150,2,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Parte Vieja"
"1363",7455623,43.3233,-1.986517,300,10,"Entire home/apt",19156553,"Pablo","Santi Espinosa","Centro","Parte Vieja"
"1364",4184945,43.323694,-1.987956,121,8,"Entire home/apt",2069875,"Sam","Santi Espinosa","Centro","Parte Vieja"
"1365",7926749,43.323266,-1.987495,159,5,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Parte Vieja"
"1366",14070059,43.322897,-1.98772,125,2,"Entire home/apt",64739507,"Maria Jesus","Santi Espinosa","Centro","Parte Vieja"
"1367",2329468,43.322122,-1.986824,131,4,"Entire home/apt",5183172,"Borja   Gabriel","Santi Espinosa","Centro","Parte Vieja"
"1368",5199092,43.322896,-1.986615,45,2,"Entire home/apt",4409409,"Aitor.SanSebastianFlats.","Santi Espinosa","Centro","Parte Vieja"
"1369",5201872,43.322812,-1.985745,45,2,"Entire home/apt",4409409,"Aitor.SanSebastianFlats.","Santi Espinosa","Centro","Parte Vieja"
"1370",9387579,43.322732,-1.985877,50,2,"Private room",10378815,"Pavlina","Santi Espinosa","Centro","Parte Vieja"
"1371",6343466,43.322519,-1.986229,85,2,"Private room",21920693,"Leire","Santi Espinosa","Centro","Parte Vieja"
"1372",15372850,43.322204,-1.986072,201,7,"Entire home/apt",98189424,"Iberorent Apartments","Santi Espinosa","Centro","Parte Vieja"
"1373",7656677,43.322026,-1.984549,109,4,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Area Romantica"
"1374",15839442,43.322335,-1.984596,86,6,"Entire home/apt",102583389,"Basque Stay","Santi Espinosa","Centro","Parte Vieja"
"1375",581443,43.322562,-1.984538,60,2,"Private room",2350444,"Luca","Santi Espinosa","Centro","Parte Vieja"
"1376",15827839,43.322997,-1.985287,170,6,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Parte Vieja"
"1377",5701654,43.322712,-1.985186,79,4,"Entire home/apt",5254782,"Always Easy","Santi Espinosa","Centro","Parte Vieja"
"1378",16099699,43.32286,-1.985486,52,2,"Private room",103265106,"Marina","Santi Espinosa","Centro","Parte Vieja"
"1379",16410252,43.322907,-1.985416,25,2,"Private room",36943395,"Andrea","Santi Espinosa","Centro","Parte Vieja"
"1380",2534995,43.323213,-1.98546,45,2,"Entire home/apt",4409409,"Aitor.SanSebastianFlats.","Santi Espinosa","Centro","Parte Vieja"
"1381",5928093,43.323466,-1.985201,200,6,"Entire home/apt",13367653,"Selectedrentals","Santi Espinosa","Centro","Parte Vieja"
"1382",14973333,43.323588,-1.984877,99,4,"Entire home/apt",94320425,"Miren","Santi Espinosa","Centro","Parte Vieja"
"1383",13205479,43.323187,-1.985073,181,4,"Entire home/apt",73995092,"Esther","Santi Espinosa","Centro","Parte Vieja"
"1384",581473,43.323646,-1.983974,100,3,"Private room",2350444,"Luca","Santi Espinosa","Centro","Parte Vieja"
"1385",7900476,43.324181,-1.984024,110,4,"Entire home/apt",27570356,"Nerea","Santi Espinosa","Centro","Parte Vieja"
"1386",13259269,43.323848,-1.983918,99,2,"Entire home/apt",74622915,"Jesus","Santi Espinosa","Centro","Parte Vieja"
"1387",6347819,43.32347,-1.983571,22,1,"Private room",27007687,"Josune","Santi Espinosa","Centro","Parte Vieja"
"1388",3691185,43.323145,-1.983316,160,6,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Parte Vieja"
"1389",10485968,43.32267,-1.983318,140,4,"Entire home/apt",54053079,"Kontxi","Santi Espinosa","Centro","Parte Vieja"
"1390",16099943,43.323104,-1.983969,30,1,"Private room",103265106,"Marina","Santi Espinosa","Centro","Parte Vieja"
"1391",16099847,43.322965,-1.984048,30,1,"Private room",103265106,"Marina","Santi Espinosa","Centro","Parte Vieja"
"1392",5683417,43.323031,-1.984078,99,4,"Entire home/apt",5254782,"Always Easy","Santi Espinosa","Centro","Parte Vieja"
"1393",11524372,43.322421,-1.98329,60,4,"Private room",59754218,"Jone","Santi Espinosa","Centro","Area Romantica"
"1394",8369620,43.322208,-1.983528,90,4,"Entire home/apt",44111890,"Juan Maria","Santi Espinosa","Centro","Area Romantica"
"1395",14870612,43.322487,-1.982876,95,6,"Entire home/apt",19131427,"Dacian","Santi Espinosa","Centro","Area Romantica"
"1396",580875,43.322299,-1.983253,60,2,"Private room",2350444,"Luca","Santi Espinosa","Centro","Area Romantica"
"1397",4358243,43.322823,-1.983096,79,4,"Entire home/apt",22622805,"Joakin","Santi Espinosa","Centro","Parte Vieja"
"1398",4380557,43.323018,-1.98287,160,6,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Area Romantica"
"1399",3252963,43.322525,-1.982344,170,6,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Area Romantica"
"1400",8302426,43.322541,-1.982625,160,6,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Area Romantica"
"1401",10668807,43.32321,-1.981012,220,4,"Entire home/apt",55108903,"Monica","Santi Espinosa","Centro","Area Romantica"
"1402",3261561,43.322683,-1.981915,220,6,"Entire home/apt",16394970,"Jesus Maria","Santi Espinosa","Centro","Area Romantica"
"1403",505223,43.323008,-1.981793,199,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1404",3253107,43.323074,-1.981862,150,4,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Area Romantica"
"1405",3251966,43.323508,-1.981043,120,4,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Area Romantica"
"1406",2465275,43.324303,-1.980982,132,2,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa",NA,NA
"1407",16009409,43.323999,-1.981934,50,2,"Private room",102174845,"Dean","Santi Espinosa","Centro","Area Romantica"
"1408",5366270,43.324296,-1.98247,60,2,"Private room",27820050,"Carolina","Santi Espinosa","Centro","Area Romantica"
"1409",13580726,43.324351,-1.982461,120,4,"Entire home/apt",27820050,"Carolina","Santi Espinosa","Centro","Area Romantica"
"1410",13633115,43.323248,-1.982263,199,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1411",4011458,43.3234,-1.982446,265,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1412",580895,43.323663,-1.982755,50,2,"Private room",2350444,"Luca","Santi Espinosa","Centro","Area Romantica"
"1413",3411715,43.323571,-1.983192,356,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Parte Vieja"
"1414",13750093,43.323851,-1.983015,120,8,"Entire home/apt",2035832,"Michèle amp Inigo","Santi Espinosa","Centro","Area Romantica"
"1415",15669065,43.323939,-1.982894,95,2,"Entire home/apt",50920106,"Concepcion","Santi Espinosa","Centro","Area Romantica"
"1416",15387682,43.323905,-1.982734,127,4,"Entire home/apt",98189424,"Iberorent Apartments","Santi Espinosa","Centro","Area Romantica"
"1417",12978373,43.324212,-1.982801,168,4,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Area Romantica"
"1418",13632150,43.324485,-1.983161,199,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1419",11839818,43.324636,-1.983147,150,4,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Area Romantica"
"1420",5734405,43.324889,-1.983154,110,4,"Entire home/apt",29142308,"Tomas","Santi Espinosa","Centro","Area Romantica"
"1421",12031257,43.324949,-1.982697,170,6,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Area Romantica"
"1422",10014321,43.324577,-1.982875,140,4,"Entire home/apt",13367653,"Selectedrentals","Santi Espinosa","Centro","Area Romantica"
"1423",11584289,43.324486,-1.982436,159,5,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1424",1629919,43.325141,-1.982743,109,4,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Area Romantica"
"1425",10220133,43.325197,-1.9832,99,2,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Area Romantica"
"1426",12531991,43.325257,-1.983149,195,5,"Entire home/apt",27007687,"Josune","Santi Espinosa","Centro","Area Romantica"
"1427",12819503,43.324472,-1.981973,150,4,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Area Romantica"
"1428",14209083,43.324665,-1.97863,223,5,"Entire home/apt",2035832,"Michèle amp Inigo","Santi Espinosa","Gros","Gros"
"1429",15029638,43.324081,-1.978682,170,6,"Entire home/apt",50920106,"Concepcion","Santi Espinosa","Gros","Gros"
"1430",14800412,43.323946,-1.97932,150,5,"Entire home/apt",91326168,"Beatriz","Santi Espinosa","Gros","Gros"
"1431",5004382,43.324225,-1.979246,140,5,"Entire home/apt",25702288,"Brenda amp Jose","Santi Espinosa","Gros","Gros"
"1432",465696,43.324359,-1.979159,190,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Gros","Gros"
"1433",11967319,43.323006,-1.980368,100,4,"Entire home/apt",59064724,"Liz","Santi Espinosa","Centro","Area Romantica"
"1434",12376366,43.323003,-1.979252,220,12,"Entire home/apt",149691,"Alex","Santi Espinosa","Centro","Area Romantica"
"1435",15056897,43.32213,-1.978712,90,6,"Entire home/apt",65804738,"Koldo","Santi Espinosa","Centro","Area Romantica"
"1436",14949135,43.32188,-1.978961,230,4,"Entire home/apt",34059578,"Mayi","Santi Espinosa","Centro","Area Romantica"
"1437",3160660,43.321372,-1.978528,120,4,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Area Romantica"
"1438",5465134,43.321548,-1.980451,155,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1439",1232252,43.320977,-1.980614,300,8,"Entire home/apt",6720116,"Patricia","Santi Espinosa","Centro","Area Romantica"
"1440",9441504,43.320322,-1.980471,300,6,"Entire home/apt",3746437,"Nuria","Santi Espinosa","Centro","Area Romantica"
"1441",713376,43.319962,-1.980587,200,5,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1442",12260558,43.319907,-1.980551,195,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1443",14208386,43.319776,-1.980275,68,2,"Private room",37261917,"Ibone","Santi Espinosa","Centro","Area Romantica"
"1444",3279082,43.319711,-1.979516,165,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1445",11580559,43.320313,-1.978879,189,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1446",471916,43.318947,-1.978996,160,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1447",3212740,43.318997,-1.979188,165,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1448",7752563,43.318938,-1.979377,99,4,"Entire home/apt",15458419,"Cecilia","Santi Espinosa","Centro","Area Romantica"
"1449",605379,43.318151,-1.978962,145,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1450",12936699,43.318086,-1.978464,189,7,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Area Romantica"
"1451",2626037,43.318272,-1.980149,195,9,"Entire home/apt",13449138,"Miracruz","Santi Espinosa","Centro","Area Romantica"
"1452",2686260,43.31803,-1.979608,145,4,"Entire home/apt",13367653,"Selectedrentals","Santi Espinosa","Centro","Area Romantica"
"1453",459226,43.31813,-1.98056,189,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1454",589193,43.31813,-1.98072,126,5,"Entire home/apt",2904054,"Rosa","Santi Espinosa","Centro","Area Romantica"
"1455",246636,43.318688,-1.979624,139,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1456",10420310,43.318901,-1.979741,100,5,"Entire home/apt",5254782,"Always Easy","Santi Espinosa","Centro","Area Romantica"
"1457",10004995,43.319284,-1.980003,110,2,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Area Romantica"
"1458",459287,43.319574,-1.980483,209,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1459",7685983,43.319572,-1.980749,180,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1460",244371,43.319214,-1.981049,235,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1461",2549075,43.319393,-1.98112,300,7,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1462",246685,43.319408,-1.981544,350,10,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1463",3101024,43.318812,-1.98159,150,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1464",2314080,43.317962,-1.981133,220,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1465",6387125,43.318014,-1.981185,200,8,"Entire home/apt",33294025,"Mamen","Santi Espinosa","Centro","Area Romantica"
"1466",16292963,43.317848,-1.98123,250,4,"Entire home/apt",3746437,"Nuria","Santi Espinosa","Centro","Area Romantica"
"1467",12504573,43.317313,-1.981158,90,4,"Entire home/apt",5254782,"Always Easy","Santi Espinosa","Centro","Area Romantica"
"1468",9441586,43.317574,-1.981417,225,4,"Entire home/apt",3746437,"Nuria","Santi Espinosa","Centro","Area Romantica"
"1469",13833323,43.317659,-1.981151,99,4,"Entire home/apt",18639936,"Javi","Santi Espinosa","Centro","Area Romantica"
"1470",5622185,43.317317,-1.982019,120,4,"Entire home/apt",5254782,"Always Easy","Santi Espinosa","Centro","Area Romantica"
"1471",6788679,43.318332,-1.982492,170,8,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Area Romantica"
"1472",14280460,43.317896,-1.982472,199,6,"Entire home/apt",25039584,"Ss Housing","Santi Espinosa","Centro","Area Romantica"
"1473",13146967,43.317382,-1.983019,190,4,"Entire home/apt",11173238,"Luisa","Santi Espinosa","Centro","Area Romantica"
"1474",4488147,43.317853,-1.982688,165,6,"Entire home/apt",18744242,"Roman","Santi Espinosa","Centro","Area Romantica"
"1475",13502407,43.318264,-1.982896,180,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1476",9442475,43.318068,-1.983249,200,4,"Entire home/apt",3746437,"Nuria","Santi Espinosa","Centro","Area Romantica"
"1477",1430479,43.318498,-1.983012,135,2,"Entire home/apt",992684,"Nadia Y David","Santi Espinosa","Centro","Area Romantica"
"1478",6847320,43.318753,-1.983126,300,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1479",13040494,43.318964,-1.983152,345,8,"Entire home/apt",9770214,"Maria","Santi Espinosa","Centro","Area Romantica"
"1480",11807692,43.318487,-1.982932,113,2,"Entire home/apt",37985139,"David amp Shandra","Santi Espinosa","Centro","Area Romantica"
"1481",13221924,43.318397,-1.982231,121,6,"Entire home/apt",25039584,"Ss Housing","Santi Espinosa","Centro","Area Romantica"
"1482",3172855,43.318924,-1.982519,110,4,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Area Romantica"
"1483",14140434,43.319542,-1.983148,99,6,"Entire home/apt",25039584,"Ss Housing","Santi Espinosa","Centro","Area Romantica"
"1484",3213153,43.319426,-1.983202,236,5,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1485",2648133,43.319695,-1.983048,420,9,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Area Romantica"
"1486",6840640,43.319674,-1.983067,109,5,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Area Romantica"
"1487",13428640,43.319667,-1.983033,198,6,"Entire home/apt",9770214,"Maria","Santi Espinosa","Centro","Area Romantica"
"1488",7831574,43.320686,-1.982716,180,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1489",246652,43.320575,-1.982366,162,5,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1490",14779763,43.319927,-1.98224,259,4,"Entire home/apt",37985139,"David amp Shandra","Santi Espinosa","Centro","Area Romantica"
"1491",9440596,43.31982,-1.982151,300,6,"Entire home/apt",3746437,"Nuria","Santi Espinosa","Centro","Area Romantica"
"1492",6846604,43.320176,-1.981963,300,7,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1493",11269877,43.319953,-1.981034,150,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1494",13161494,43.320073,-1.981219,170,5,"Entire home/apt",13367653,"Selectedrentals","Santi Espinosa","Centro","Area Romantica"
"1495",7215304,43.320711,-1.981095,220,5,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1496",448981,43.320227,-1.981595,336,2,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1497",6308079,43.320952,-1.981984,109,5,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Area Romantica"
"1498",7252288,43.321061,-1.980913,219,7,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1499",16285570,43.32139,-1.981176,200,4,"Entire home/apt",3746437,"Nuria","Santi Espinosa","Centro","Area Romantica"
"1500",717367,43.32182,-1.98219,130,4,"Entire home/apt",3698734,"Maria","Santi Espinosa","Centro","Area Romantica"
"1501",10420220,43.321169,-1.982208,109,4,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Area Romantica"
"1502",13781223,43.320813,-1.982048,374,8,"Entire home/apt",37985139,"David amp Shandra","Santi Espinosa","Centro","Area Romantica"
"1503",14927400,43.321285,-1.982866,150,6,"Entire home/apt",4271408,"Olatu Guest","Santi Espinosa","Centro","Area Romantica"
"1504",9789947,43.321093,-1.982779,189,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1505",3152846,43.321085,-1.98297,160,4,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Area Romantica"
"1506",5219988,43.321924,-1.983301,32,2,"Private room",27007687,"Josune","Santi Espinosa","Centro","Area Romantica"
"1507",1416315,43.321631,-1.983461,30,2,"Private room",4271408,"Olatu Guest","Santi Espinosa","Centro","Area Romantica"
"1508",13138242,43.321796,-1.983865,170,4,"Entire home/apt",73209903,"Mira","Santi Espinosa","Centro","Area Romantica"
"1509",6151669,43.321707,-1.984341,299,7,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1510",5910590,43.321815,-1.984314,400,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1511",7727007,43.321208,-1.983974,200,8,"Entire home/apt",231828,"Estibaliz","Santi Espinosa","Centro","Area Romantica"
"1512",643220,43.320468,-1.98331,199,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1513",14293709,43.32032,-1.983307,145,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1514",14161535,43.319927,-1.98356,450,12,"Entire home/apt",874093,"Mika","Santi Espinosa","Centro","Area Romantica"
"1515",15372845,43.31963,-1.983968,137,4,"Entire home/apt",98189424,"Iberorent Apartments","Santi Espinosa","Centro","Area Romantica"
"1516",13502628,43.31983,-1.984479,180,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1517",6295596,43.320743,-1.984609,200,4,"Entire home/apt",32736747,"Maria Nieves","Santi Espinosa","Centro","Area Romantica"
"1518",11752199,43.320733,-1.98485,103,2,"Entire home/apt",37985139,"David amp Shandra","Santi Espinosa","Centro","Area Romantica"
"1519",15372861,43.32052,-1.98491,169,6,"Entire home/apt",98189424,"Iberorent Apartments","Santi Espinosa","Centro","Area Romantica"
"1520",3672389,43.320431,-1.984573,360,8,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1521",467505,43.321395,-1.984723,197,8,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1522",15372842,43.321502,-1.986305,201,6,"Entire home/apt",98189424,"Iberorent Apartments","Santi Espinosa","Centro","Area Romantica"
"1523",12358110,43.321459,-1.986113,193,7,"Entire home/apt",5183172,"Borja   Gabriel","Santi Espinosa","Centro","Area Romantica"
"1524",15372866,43.321744,-1.986664,201,6,"Entire home/apt",98189424,"Iberorent Apartments","Santi Espinosa","Centro","Area Romantica"
"1525",13993410,43.318179,-1.985767,188,6,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Area Romantica"
"1526",5211656,43.317337,-1.986001,124,5,"Entire home/apt",26961186,"Maria Eva","Santi Espinosa","Centro","Area Romantica"
"1527",2599028,43.317467,-1.985562,109,4,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Area Romantica"
"1528",16182151,43.317526,-1.985482,107,8,"Entire home/apt",105663223,"Pedro","Santi Espinosa","Centro","Area Romantica"
"1529",3854337,43.317547,-1.985214,400,8,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Area Romantica"
"1530",7145649,43.317138,-1.984511,195,4,"Entire home/apt",14711314,"Inverti San Sebastian","Santi Espinosa","Centro","Area Romantica"
"1531",484223,43.317459,-1.984708,170,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1532",7606521,43.319341,-1.984564,109,4,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Area Romantica"
"1533",15839430,43.319096,-1.984683,246,5,"Entire home/apt",102583389,"Basque Stay","Santi Espinosa","Centro","Area Romantica"
"1534",713507,43.319077,-1.984608,229,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1535",6806932,43.319014,-1.98434,175,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1536",13177586,43.318851,-1.983445,90,4,"Entire home/apt",5254782,"Always Easy","Santi Espinosa","Centro","Area Romantica"
"1537",13147888,43.318238,-1.98355,121,2,"Entire home/apt",13367653,"Selectedrentals","Santi Espinosa","Centro","Area Romantica"
"1538",12870261,43.317939,-1.983317,189,4,"Entire home/apt",13367653,"Selectedrentals","Santi Espinosa","Centro","Area Romantica"
"1539",16098491,43.317801,-1.983638,189,6,"Entire home/apt",2035832,"Michèle amp Inigo","Santi Espinosa","Centro","Area Romantica"
"1540",3912468,43.318255,-1.983705,450,12,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1541",12900149,43.317493,-1.984319,250,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1542",14334113,43.317324,-1.984375,189,7,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Area Romantica"
"1543",15839424,43.317333,-1.983671,90,4,"Entire home/apt",102583389,"Basque Stay","Santi Espinosa","Centro","Area Romantica"
"1544",3211919,43.317729,-1.98332,284,8,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1545",5130165,43.317107,-1.984022,120,4,"Entire home/apt",5254782,"Always Easy","Santi Espinosa","Centro","Area Romantica"
"1546",13893817,43.317064,-1.984012,248,6,"Entire home/apt",37985139,"David amp Shandra","Santi Espinosa","Centro","Area Romantica"
"1547",13080057,43.316384,-1.984224,200,8,"Entire home/apt",68300158,"Irati","Santi Espinosa","Centro","Area Romantica"
"1548",3279710,43.316163,-1.984125,192,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1549",3243959,43.315966,-1.983389,150,6,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Amara Zaharra"
"1550",5650182,43.31585,-1.983379,125,4,"Entire home/apt",13740991,"Amaia","Santi Espinosa","Centro","Amara Zaharra"
"1551",5377012,43.315771,-1.983305,121,4,"Entire home/apt",5254782,"Always Easy","Santi Espinosa","Centro","Amara Zaharra"
"1552",3374693,43.315884,-1.983723,159,4,"Entire home/apt",17027240,"Enrique","Santi Espinosa","Centro","Amara Zaharra"
"1553",14100613,43.315842,-1.983826,130,3,"Entire home/apt",63389385,"Maialen","Santi Espinosa","Centro","Amara Zaharra"
"1554",1348718,43.315167,-1.983377,168,6,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Amara Zaharra"
"1555",13090867,43.3149,-1.984131,199,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Amara Zaharra"
"1556",314819,43.314905,-1.985117,189,8,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Amara Zaharra"
"1557",11015598,43.315325,-1.98566,90,4,"Private room",57161046,"Pedro","Santi Espinosa","Centro","Area Romantica"
"1558",3609807,43.316116,-1.984767,188,6,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1559",13877121,43.317099,-1.984677,150,4,"Entire home/apt",15707672,"The Rentals Collection","Santi Espinosa","Centro","Area Romantica"
"1560",3837921,43.316572,-1.985211,219,8,"Entire home/apt",6598471,"People Rentals","Santi Espinosa","Centro","Area Romantica"
"1561",14193124,43.316868,-1.986196,182,11,"Entire home/apt",25039584,"Ss Housing","Santi Espinosa","Centro","Area Romantica"
"1562",309828,43.316308,-1.986171,208,8,"Entire home/apt",1589633,"Emy","Santi Espinosa","Centro","Area Romantica"
"1563",6841443,43.316802,-1.986563,99,4,"Entire home/apt",5093525,"Concepcion","Santi Espinosa","Centro","Area Romantica"
"1564",724801,43.317076,-1.98662,350,4,"Entire home/apt",7863197,"Teresa","Santi Espinosa","Centro","Area Romantica"
"1565",3912030,43.316832,-1.986944,154,4,"Entire home/apt",167136,"FeelFree Rentals","Santi Espinosa","Centro","Area Romantica"
"1566",11328584,43.316687,-1.987242,85,4,"Entire home/apt",33265455,"Belen","Santi Espinosa","Centro","Area Romantica"
"1567",14514596,43.316332,-1.98808,270,4,"Entire home/apt",80900637,"Juan Pablo","Santi Espinosa","Centro","Area Romantica"
"1568",309812,43.315994,-1.987989,208,8,"Entire home/apt",1589633,"Emy","Santi Espinosa","Centro","Area Romantica"
"1569",5997454,43.315065,-1.98812,60,10,"Entire home/apt",25039584,"Ss Housing","Santi Espinosa","Centro","Area Romantica"
"1570",15372857,43.314912,-1.988104,211,3,"Entire home/apt",98189424,"Iberorent Apartments","Santi Espinosa","Centro","Area Romantica"
"1571",309813,43.314777,-1.987344,208,8,"Entire home/apt",1589633,"Emy","Santi Espinosa","Centro","Area Romantica"
"1572",8280115,43.314781,-1.98709,260,10,"Entire home/apt",1589633,"Emy","Santi Espinosa","Centro","Area Romantica"
