id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price,reviews_20181127,lastreview_20181127,exists_20181127
airbnb599232738a46554f807af449719,https://www.airbnb.com/rooms/23249119,-1.982596371502171,43.32474668906925,2018-05-25 14:09:27.686000,2018-09-22 09:11:20.743000,airbnb1823300,private_room,1,2,3,2,,3,2018-09-01 00:00:00,1
airbnb599232738a46554f807af449720,https://www.airbnb.com/rooms/21956804,-1.9825733015044114,43.32540189578613,2018-05-25 14:09:27.686000,2018-06-02 07:22:00.912000,airbnb151115652,entire_home,3,6,58,1,414,0,0,0
airbnb599232738a46554f807af449721,https://www.airbnb.com/rooms/1629919,-1.9827428773295255,43.32514085716454,2017-08-17 14:06:31.898000,2017-09-08 07:35:01.136000,airbnb6598471,entire_home,1,4,36,3,109,0,0,0
airbnb599232738a46554f807af449722,https://www.airbnb.com/rooms/24530055,-1.982,43.325,2018-05-25 14:09:27.686000,2018-09-22 08:28:27.719000,airbnb18192487,entire_home,2,4,9,2,,12,2018-11-01 00:00:00,1
airbnb599232738a46554f807af449723,https://www.airbnb.com/rooms/19114086,-1.9819870487097069,43.32479801832432,2017-08-17 14:06:27.611000,2018-09-22 08:19:10.355000,airbnb64739507,entire_home,2,4,37,3,,41,2018-11-01 00:00:00,1
airbnb599232738a46554f807af449724,https://www.airbnb.com/rooms/12819503,-1.9819727410877748,43.32447215101656,2017-08-17 14:06:40.220000,2018-09-22 09:20:08.954000,airbnb15707672,entire_home,2,4,21,3,,29,2018-11-01 00:00:00,1
airbnb599232738a46554f807af449725,https://www.airbnb.com/rooms/18925685,-1.9819556392845845,43.324453631012254,2017-08-17 14:06:31.898000,2018-09-22 09:22:32.899000,airbnb131915603,entire_home,1,2,29,3,,29,2018-08-01 00:00:00,1
airbnb599232738a46554f807af449726,https://www.airbnb.com/rooms/19967476,-1.9815471485974692,43.32462606988697,2017-08-17 14:06:27.610000,2017-09-08 07:35:23.937000,airbnb139877920,entire_home,1,2,10,1,72,0,0,0
airbnb599232738a46554f807af449727,https://www.airbnb.com/rooms/18892339,-1.9806424588435514,43.32485698247875,2017-08-17 14:06:36.291000,2017-09-08 07:35:36.044000,airbnb124008929,entire_home,1,2,10,1,220,0,0,0
airbnb599232738a46554f807af449728,https://www.airbnb.com/rooms/18904141,-1.9803626773626357,43.3246775254675,2017-08-17 14:06:40.221000,2018-09-22 08:29:28.618000,airbnb124008929,entire_home,3,5,0,1,,0,0,1
