estado,tipo,dirección,longitude,latitude
VUT_Tramitacion,Viviendas de uso turístico,"Triunfo 2, 07 - 5",-1.9855116061,43.3164870183
VUT_Favorable,Viviendas de uso turístico,Triunfo 3  1º Dcha.,-1.9853792966,43.316530687
VUT_Tramitacion,Viviendas de uso turístico,"Triunfo 4, 02 - Dr",-1.9851081844,43.3159485715
VUT_Tramitacion,Viviendas de uso turístico,"Triunfo 4, 05 - C",-1.9851081844,43.3159485715
VUT_Tramitacion,Viviendas de uso turístico,"Trueba 7, 06 - C",-1.9750461529,43.3228611892
VUT_Favorable,Viviendas de uso turístico,Trueba 12  1º Izda.,-1.9748770782,43.3228969524
VUT_Tramitacion,Viviendas de uso turístico,"Trueba 12, 06 - Cn",-1.9748770782,43.3228969524
VUT_Tramitacion,Viviendas de uso turístico,"Txalupagillene, Pz 4, 05 - A",-2.0034364328,43.3127778042
VUT_Tramitacion,Viviendas de uso turístico,"Txingurriaenea, Ps de 8, 00 - 2A",-1.9390972746,43.3180237387
VUT_Tramitacion,Viviendas de uso turístico,"Txingurriaenea, Ps de 21W  4º Dcha.",-1.9403884236,43.3164865748
VUT_Tramitacion,Viviendas de uso turístico,"Txofre 5, 04 - Dr",-1.9715973711,43.3230738911
VUT_Tramitacion,Viviendas de uso turístico,"Txofre 11, 02 - B",-1.9716420584,43.3235979042
VUT_Tramitacion,Viviendas de uso turístico,"Txofre, Pz del 6, 03 - A",-1.9715155335,43.3243206375
VUT_Favorable,Viviendas de uso turístico,"Txurruka 2, 01 - Dra",-1.982282412,43.320390955
VUT_Favorable,Viviendas de uso turístico,"Txurruka 2, 01 - Drb",-1.982282412,43.320390955
VUT_Favorable,Viviendas de uso turístico,"Txurruka 5, 01 - B",-1.9819805077,43.3202651765
VUT_Tramitacion,Viviendas de uso turístico,"Txurruka 5, 04 - B",-1.9819805077,43.3202651765
VUT_Tramitacion,Viviendas de uso turístico,"Txurruka 5, 05 - A",-1.9819805077,43.3202651765
VUT_Tramitacion,Viviendas de uso turístico,"Txurruka 5, 05 - B",-1.9819805077,43.3202651765
VUT_Tramitacion,Viviendas de uso turístico,"Txurruka 12, 03 - Dr",-1.9819891785,43.3199748586
VUT_Tramitacion,Viviendas de uso turístico,"Txurruka 12, 05 - Dr",-1.9819891785,43.3199748586
VUT_Tramitacion,Viviendas de uso turístico,"Untzaenea 13, 04 - Dr",-1.9983335126,43.3097960434
VUT_Favorable,Viviendas de uso turístico,"Urbieta 2, 01 - Drb",-1.9840301076,43.3185697556
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 3, 05 - Iz",-1.9837418679,43.3185567495
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 5, 01",-1.9836688836,43.3184517388
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 5, 05 - Dr",-1.9836688836,43.3184517388
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 5, 07",-1.9836688836,43.3184517388
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 6, 02 - A",-1.9838514964,43.3183129812
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 10, 03 - A",-1.9835810562,43.3179277067
VUT_Favorable,Viviendas de uso turístico,"Urbieta 11, 01 - Dr",-1.982982263,43.3174727887
VUT_Favorable,Viviendas de uso turístico,"Urbieta 11, 01 - Iz",-1.982982263,43.3174727887
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 11, 04 - Dr",-1.982982263,43.3174727887
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 11, 05 - Dd  (5º A)",-1.982982263,43.3174727887
VUT_Favorable,Viviendas de uso turístico,"Urbieta 13, En - Iz",-1.9829307083,43.3173992137
VUT_Favorable,Viviendas de uso turístico,"Urbieta 22, 01 - Dr",-1.9830742159,43.3172019405
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 24, 04 - A",-1.9828941946,43.3169414602
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 24, 05 - A",-1.9828941946,43.3169414602
VUT_Favorable,Viviendas de uso turístico,"Urbieta 34, 01 - Dr",-1.9824410485,43.3163023417
VUT_Favorable,Viviendas de uso turístico,"Urbieta 40, 01 - Dr",-1.9815691217,43.3150651055
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 40, 03 - Dr",-1.9815691217,43.3150651055
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 44, 04 - Dr",-1.9814684887,43.3149177961
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 47, 02 - Iz",-1.9811651299,43.3148881706
VUT_Favorable,Viviendas de uso turístico,"Urbieta 48, 01 - Dr",-1.9813708379,43.3147765461
VUT_Favorable,Viviendas de uso turístico,"Urbieta 48, 01 - Iz",-1.9813708379,43.3147765461
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 48, 05 - Dr",-1.9813708379,43.3147765461
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 52, 01",-1.9812372719,43.3145854514
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 52, 06 - Iz",-1.9812372719,43.3145854514
VUT_Favorable,Viviendas de uso turístico,"Urbieta 59, 01 - Iz",-1.9806086447,43.3140961279
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 60, 01 - Iz",-1.9808643804,43.3140457307
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 68, 02 - Dr",-1.9804324336,43.3134245317
VUT_Tramitacion,Viviendas de uso turístico,"Urdaneta 3, 03 - Iz",-1.9801932661,43.316650515
VUT_Tramitacion,Viviendas de uso turístico,"Urdaneta 6, 05 - Dr  la Parisienne",-1.9801837714,43.3167979241
VUT_Tramitacion,Viviendas de uso turístico,"Urdaneta 16, 04 - Iz",-1.9824458372,43.3159488674
VUT_Favorable,Viviendas de uso turístico,"Urdaneta 22, 01 - C",-1.9827992305,43.3158182041
VUT_Tramitacion,Viviendas de uso turístico,"Urdaneta 22, 04 - B",-1.9827992305,43.3158182041
VUT_Tramitacion,Viviendas de uso turístico,"Urdaneta 22, 05 - B",-1.9827992305,43.3158182041
VUT_Tramitacion,Viviendas de uso turístico,"Urdaneta 22, At - A  (6ºa)",-1.9827992305,43.3158182041
VUT_Favorable,Viviendas de uso turístico,"Urnieta 1, 00 - B",-2.0125762686,43.3098152622
VUT_Tramitacion,Viviendas de uso turístico,"Urnieta 9, 01 - Iz",-2.0144524286,43.3102780688
VUT_Tramitacion,Viviendas de uso turístico,"Urnieta 14, 02 - Iz",-2.0146290689,43.3106099666
VUT_Tramitacion,Viviendas de uso turístico,"Urumea, Ps del 10, 05 - B",-1.9774042208,43.3093420443
VUT_Favorable,Viviendas de uso turístico,"Urumea, Ps del 12, 01 - C",-1.9770320805,43.3090481407
VUT_Tramitacion,Viviendas de uso turístico,"Urumea, Ps del 12, 02 - B",-1.9770320805,43.3090481407
VUT_Favorable,Viviendas de uso turístico,"Urumea, Ps del 13  Ps.Urumea 13-1ºb",-1.9769163219,43.3089216723
VUT_Tramitacion,Viviendas de uso turístico,"Urumea, Ps del 13, 03 - E",-1.9769163219,43.3089216723
VUT_Tramitacion,Viviendas de uso turístico,"Urumea, Ps del 13, 03 - F",-1.9769163219,43.3089216723
VUT_Tramitacion,Viviendas de uso turístico,"Urumea, Ps del 13, 05 - F",-1.9769163219,43.3089216723
VUT_Tramitacion,Viviendas de uso turístico,"Urumea, Ps del 13, 08 - A",-1.9769163219,43.3089216723
VUT_Tramitacion,Viviendas de uso turístico,"Urumea, Ps del 13, 10 - B",-1.9769163219,43.3089216723
VUT_Tramitacion,Viviendas de uso turístico,"Urumea, Ps del 13, 10 - F",-1.9769163219,43.3089216723
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 2-01, 03 - B",-1.9785614117,43.3231549395
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 2-01, 04 - C",-1.9785614117,43.3231549395
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 3, 01 - Iz",-1.9783626944,43.3233772864
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 3, 01 - Iz",-1.9783626944,43.3233772864
VUT_Favorable,Viviendas de uso turístico,Usandizaga 6  1º Izquierda,-1.9781505773,43.323302635
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 6, 01 - D",-1.9781505773,43.323302635
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 6, 02 - B",-1.9781505773,43.323302635
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 6, 02 - C",-1.9781505773,43.323302635
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 6, 02 - D",-1.9781505773,43.323302635
VUT_Favorable,Viviendas de uso turístico,"Usandizaga 6, 1º - B",-1.9781505773,43.323302635
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 7, 02 - Iz",-1.9776230604,43.3236418922
VUT_Favorable,Viviendas de uso turístico,Usandizaga 8  1º Dcha.,-1.9779829377,43.323363178
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 11, 06 - Dr",-1.9773973493,43.3237232559
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 12, 01 - B",-1.9773616967,43.3235840878
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 12, 02 - D",-1.9773616967,43.3235840878
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 14, 03 - B",-1.9772022473,43.3236415513
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 14, 06 - D",-1.9772022473,43.3236415513
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 16, 05 - Dr",-1.977032508,43.3237021642
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 18, 05 - Dr",-1.9770001229,43.3237137605
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 29, 04 - C",-1.9754259497,43.3244284025
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 29, 07 - C",-1.9754259497,43.3244284025
VUT_Tramitacion,Viviendas de uso turístico,"Virgen del Carmen 21, Bh - D",-1.9708281788,43.317124454
VUT_Favorable,Viviendas de uso turístico,"Virgen del Carmen 43, 01 - A",-1.9689394243,43.3179461213
VUT_Favorable,Viviendas de uso turístico,"Virgen del Coro 4, 02  2º",-1.9872226966,43.32373937
VUT_Tramitacion,Viviendas de uso turístico,Virgen del Coro 8  1º C,-1.9873513087,43.3236592883
VUT_Tramitacion,Viviendas de uso turístico,"Vitoria-Gasteiz 4, 03 - B",-2.0054800549,43.3138996363
VUT_Tramitacion,Viviendas de uso turístico,"Vitoria-Gasteiz 18, 01 - A",-2.0087176551,43.3122864004
VUT_Tramitacion,Viviendas de uso turístico,"Wiesbaden 8, 00",-2.0054359078,43.3156991641
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 4, 04 - C",-1.976786466,43.322621315
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 4, 05 - C",-1.976786466,43.322621315
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 6, 04 - D",-1.9766202178,43.3227385967
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 12, 03 - C",-1.9761692677,43.3230570116
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 28, 04 - Dr",-1.9738610286,43.3246718107
VUT_Favorable,Viviendas de uso turístico,"Zabaleta 30, 01 - Iz",-1.9737462176,43.3247514607
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 33, 02 - D",-1.974796461,43.3242658131
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 34, 01 - Dr",-1.9735165599,43.3249128312
VUT_Favorable,Viviendas de uso turístico,"Zabaleta 35, En - Dr",-1.9747165399,43.3243244363
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 36, 01 - Cn",-1.9733782668,43.3250099189
VUT_Favorable,Viviendas de uso turístico,"Zabaleta 36, 01 - Dr  (Principal Derecha)",-1.9733782668,43.3250099189
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 36, 02 - Cn",-1.9733782668,43.3250099189
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 36, 03 - Iz",-1.9733782668,43.3250099189
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 37, 04 - B",-1.9745856719,43.3244202414
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 37, 07 - A",-1.9745856719,43.3244202414
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 40, 06 - Dr  -Izda",-1.9729387892,43.3253188791
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 42-Dr, 07 - A",-1.9727237195,43.3254706542
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 42-Iz, 03 - B",-1.9727237195,43.3254706542
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 44-Iz, 02 - D",-1.9725629395,43.3255845574
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 44-Iz, 04 - A",-1.9725629395,43.3255845574
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 45, 01 - Dr",-1.9740061223,43.324822767
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 47, 02 - C",-1.9738143493,43.3249390053
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 47, 05 - C",-1.9738143493,43.3249390053
VUT_Tramitacion,Viviendas de uso turístico,Zabaleta 49  1º A y 1º C,-1.9736637026,43.3250446268
VUT_Favorable,Viviendas de uso turístico,Zabaleta 49  1º B,-1.9736637026,43.3250446268
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 49, 01 - D",-1.9736637026,43.3250446268
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 51, 07 - C",-1.9735153479,43.3251679175
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 55-Dr, 05 - Iz",-1.972958421,43.3255592052
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 59, 04 - Iz",-1.9723201088,43.3260074775
VUT_Favorable,Viviendas de uso turístico,"Zaragoza, Pz de 2, 01 - Dr",-1.9850218373,43.3172835335
VUT_Favorable,Viviendas de uso turístico,"Zaragoza, Pz de 2, 01 - Dr1",-1.9850218373,43.3172835335
VUT_Tramitacion,Viviendas de uso turístico,"Zaragoza, Pz de 2, 02 - Iz",-1.9850218373,43.3172835335
VUT_Tramitacion,Viviendas de uso turístico,"Zarategi, Ps de 10  Emilio  Villa Oasis",-1.9581753399,43.3182882637
VUT_Favorable,Viviendas de uso turístico,"Zarategi, Ps de 15  Alekua  1º",-1.9593358439,43.3191321955
VUT_Favorable,Viviendas de uso turístico,"Zarategi, Ps de 31, 01 - B  Juanita",-1.958702533,43.3188525143
VUT_Tramitacion,Viviendas de uso turístico,"Zarategi, Ps de 37, 01 - Dr",-1.9565497182,43.3187473505
VUT_Favorable,Viviendas de uso turístico,"Zarautz 2, 01 - Dr",-2.0058730096,43.3121931854
VUT_Tramitacion,Viviendas de uso turístico,"Zarautz 21, 02 - Iz",-2.0046090851,43.3109528057
VUT_Tramitacion,Viviendas de uso turístico,"Zarautz 27, En - Dr",-2.0046601715,43.3105576818
VUT_Tramitacion,Viviendas de uso turístico,Zarautz 35  4º Derecha,-2.0047144165,43.3099462969
VUT_Tramitacion,Viviendas de uso turístico,"Zarautz 37, 00 - Iz",-2.0047509791,43.3097685958
VUT_Tramitacion,Viviendas de uso turístico,"Zarautz 60, 01 - 3",-2.0072969847,43.3076571013
VUT_Tramitacion,Viviendas de uso turístico,"Zarautz  115, 02 - A",-2.0036667646,43.3044302794
VUT_Tramitacion,Viviendas de uso turístico,"Zarautz  143, 00 - A  Sasiotetgi",-2.001915583,43.3008661459
VUT_Favorable,Viviendas de uso turístico,"Zemoriya 11, 01 - Iz  Eguino",-1.9702700112,43.3267416325
VUT_Favorable,Viviendas de uso turístico,"Zubieta 1, 1º - B",-1.9846992016,43.3177442216
VUT_Tramitacion,Viviendas de uso turístico,Zubieta 1.E  Entresuelo-Izquierda A,-1.9848622505,43.3176766044
VUT_Favorable,Viviendas de uso turístico,Zubieta 1.E  Entresuelo Izquierda B,-1.9848622505,43.3176766044
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 1.E, 06 - Iz",-1.9848622505,43.3176766044
VUT_Favorable,Viviendas de uso turístico,"Zubieta 7, 01 - B",-1.986620822,43.3162081675
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 7, 04 - A",-1.986620822,43.3162081675
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 7, 05 - A",-1.986620822,43.3162081675
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 8, 04 - Iz",-1.9852035988,43.3177883181
VUT_Favorable,Viviendas de uso turístico,"Zubieta 9, 01",-1.9866844629,43.3161631686
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 9, 05 - Dr",-1.9866844629,43.3161631686
VUT_Favorable,Viviendas de uso turístico,Zubieta 11  1º,-1.9868010673,43.3160774882
VUT_Favorable,Viviendas de uso turístico,"Zubieta 18  -20, 1º A",-1.9856593988,43.3172547025
VUT_Tramitacion,Viviendas de uso turístico,Zubieta 24  2º,-1.9860332758,43.3169082829
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 24, 02",-1.9860332758,43.3169082829
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 28, At - Dr",-1.9862684699,43.3167438745
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 32, 04",-1.9864461196,43.3165988557
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 32, En  Entresuelo",-1.9864461196,43.3165988557
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 32, En  Entresuelo",-1.9864461196,43.3165988557
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 36, 01",-1.9867299128,43.3163742767
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 36, 03 - Dr",-1.9867299128,43.3163742767
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 38, 02 - Dr",-1.9867561174,43.3163557795
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 42, 07",-1.9869485117,43.3162138619
VUT_Favorable,Viviendas de uso turístico,"Zubieta 44, En",-1.9870466413,43.3161416145
VUT_Favorable,Viviendas de uso turístico,"Zubieta 46, En",-1.9872035098,43.3160150497
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta, Pz de 2, 01 - B",-1.9870010267,43.3157622108
VUT_Tramitacion,Viviendas de uso turístico,"Zumalakarregi,Av de 3, 01 - D",-2.0012943648,43.3151043444
VUT_Tramitacion,Viviendas de uso turístico,"Zumalakarregi,Av de 3, 04 - A",-2.0012943648,43.3151043444
VUT_Favorable,Viviendas de uso turístico,"Zumalakarregi,Av de 7  Bajo Local C",-2.0018802538,43.3148025853
VUT_Tramitacion,Viviendas de uso turístico,"Zumalakarregi,Av de 7, 05 - E",-2.0018802538,43.3148025853
VUT_Tramitacion,Viviendas de uso turístico,"Zumalakarregi,Av de 9-02, 03 - A",-2.0021182566,43.3146668931
VUT_Favorable,Viviendas de uso turístico,"Zumalakarregi,Av de 9  1 A",-2.0021182566,43.3146668931
VUT_Tramitacion,Viviendas de uso turístico,"Zumalakarregi,Av de 15, 01 - A",-2.00367847,43.3139040363
VUT_Tramitacion,Viviendas de uso turístico,"Zumalakarregi,Av de 17  Entlo. Dcha.",-2.0039224758,43.3137778473
VUT_Tramitacion,Viviendas de uso turístico,"Zumalakarregi,Av de 25-B, 07 - B",-2.0049640373,43.3132537566
VUT_Favorable,Viviendas de uso turístico,"Zurriola,Av de 18, En - B",-1.9767073821,43.3245773737
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 24, 02 - Dr",-1.9757484637,43.3249355428
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 24, 05 - Dr",-1.9757484637,43.3249355428
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 24, 07 - Dr",-1.9757484637,43.3249355428
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 24, 07 - Iz",-1.9757484637,43.3249355428
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 28, 05 - Dr",-1.9754683427,43.3250395569
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 28, 05 - Iz",-1.9754683427,43.3250395569
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 30, 02 - Iz",-1.9753149425,43.3250963516
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 30, 05 - Iz",-1.9753149425,43.3250963516
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 30, 06 - Iz",-1.9753149425,43.3250963516
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 32, 04 - Dr",-1.9748697271,43.3252629969
VUT_Favorable,Viviendas de uso turístico,"Zurriola,Av de 34  1º Dcha.",-1.974731964,43.325313988
HAB_Favorable,Habitaciones de uso turístico,31 de Agosto 16  3º,-1.9846202785,43.3245640679
HAB_Tramitacion,Habitaciones de uso turístico,31 de Agosto 16  4º D,-1.9846202785,43.3245640679
HAB_Tramitacion,Habitaciones de uso turístico,31 de Agosto 30  2º C,-1.9853762737,43.3242341894
HAB_Tramitacion,Habitaciones de uso turístico,31 de Agosto 38  3º Izda,-1.9857116903,43.3241116419
HAB_Favorable,Habitaciones de uso turístico,"31 de Agosto 38, 04 - Dr",-1.9857116903,43.3241116419
HAB_Favorable,Habitaciones de uso turístico,"Agerre,Cm de 26",-1.9644177104,43.2921161447
HAB_Tramitacion,Habitaciones de uso turístico,"Agirre Miramon 7, 02 - Dr",-1.9777692225,43.3227292426
HAB_Tramitacion,Habitaciones de uso turístico,"Alcalde J.Elosegi,Av 54, Bh - 2B  Eguzki Lore",-1.9532975778,43.3210568206
HAB_Favorable,Habitaciones de uso turístico,"Alcalde J.Elosegi,Av  253B",-1.9516273455,43.3235800683
HAB_Tramitacion,Habitaciones de uso turístico,"Aldamar 16, 02",-1.982523202,43.3238535252
HAB_Favorable,Habitaciones de uso turístico,Aldapa 16,-1.9698605023,43.3156190137
HAB_Favorable,Habitaciones de uso turístico,"Aldapeta,Cz de 58  Elda  1º A",-1.9903147671,43.313853473
HAB_Tramitacion,Habitaciones de uso turístico,"Alkiza, Pz de 5, 00 - B",-1.9906119842,43.3068408586
HAB_Favorable,Habitaciones de uso turístico,"Ametzagaña 38, 00 - A  (Ppal. A)",-1.9680271434,43.3172427458
HAB_Tramitacion,Habitaciones de uso turístico,"Añorga,Av de 12, 05 - D",-1.9953363535,43.2912320363
HAB_Tramitacion,Habitaciones de uso turístico,"Arrasate 12, 06 - D",-1.9806132108,43.3187136785
HAB_Favorable,Habitaciones de uso turístico,"Arriola, Ps de 74, 04 - Dr",-2.0152907956,43.3124014417
HAB_Favorable,Habitaciones de uso turístico,Arroas 3,-1.9556044835,43.3123003239
HAB_Favorable,Habitaciones de uso turístico,Autonomia 1  3º C,-1.9825144876,43.3137487766
HAB_Favorable,Habitaciones de uso turístico,"Autonomia 1, 03 - C",-1.9825144876,43.3137487766
HAB_Tramitacion,Habitaciones de uso turístico,"Autonomia 4, 02 - Iz",-1.9823831987,43.3134876484
HAB_Tramitacion,Habitaciones de uso turístico,"Balleneros 2, 02 - D",-1.9748089888,43.3063789261
HAB_Tramitacion,Habitaciones de uso turístico,"Berio, Ps de 15, 00 - Dr",-2.0129258956,43.3090044516
HAB_Tramitacion,Habitaciones de uso turístico,"Berio, Ps de 62, Sm",-2.0160627243,43.3037568996
HAB_Tramitacion,Habitaciones de uso turístico,"Bermingham 1-Iz, 01 - Iz",-1.973454077,43.3253493483
HAB_Tramitacion,Habitaciones de uso turístico,"Bermingham 6, 04 - Id",-1.9730790792,43.3249056622
HAB_Favorable,Habitaciones de uso turístico,"Boulevard,Al del 6, 03  3º",-1.9832888345,43.3227019059
HAB_Favorable,Habitaciones de uso turístico,"Boulevard,Al del 24  1º",-1.9851744274,43.3223416347
HAB_Favorable,Habitaciones de uso turístico,"Buen Pastor, Pz del 11  1º",-1.9811045792,43.3168588075
HAB_Favorable,Habitaciones de uso turístico,Campanario 3  2º,-1.986771258,43.3229472981
HAB_Favorable,Habitaciones de uso turístico,Campanario 9  1º Dcha.,-1.9870110113,43.3234301719
HAB_Tramitacion,Habitaciones de uso turístico,"Colon, Ps de 9, 01 - B",-1.9773741119,43.3225792973
HAB_Tramitacion,Habitaciones de uso turístico,"Doctor C. Delgado 8, 04 - B",-1.9697622085,43.3246987132
HAB_Tramitacion,Habitaciones de uso turístico,"Doct. Begiristain, Ps  152  Menditxo Eder",-1.9739889947,43.2962576889
HAB_Tramitacion,Habitaciones de uso turístico,"Duque de Mandas, Ps 15  2º A",-1.9742642053,43.3192921802
HAB_Tramitacion,Habitaciones de uso turístico,"Duque de Mandas, Ps 38, 01 - B",-1.9757727513,43.3180575861
HAB_Tramitacion,Habitaciones de uso turístico,Easo 9  4º Izda.,-1.9842788766,43.317635587
HAB_Favorable,Habitaciones de uso turístico,"Egia 2, 05 - B",-1.9743731045,43.3164034322
HAB_Tramitacion,Habitaciones de uso turístico,"Etume,Cm de 15, 04 - B  Etume el Tilo",-2.0310968426,43.30844289
HAB_Tramitacion,Habitaciones de uso turístico,"Euskal Herria 14, 00  1Er Piso",-1.9818295323,43.3242763259
HAB_Tramitacion,Habitaciones de uso turístico,"Faro, Ps del 47",-2.00823779,43.3191518711
HAB_Favorable,Habitaciones de uso turístico,Fermin Calbeton 5  2º,-1.9834626587,43.3234904439
HAB_Favorable,Habitaciones de uso turístico,"Fermin Calbeton 9, 02 - Dr",-1.9836295376,43.3234530276
HAB_Tramitacion,Habitaciones de uso turístico,Fermin Calbeton 11  3º Dcha.,-1.9837674612,43.3234212968
HAB_Favorable,Habitaciones de uso turístico,"Fermin Calbeton 14, 02 - Dr",-1.9840196982,43.3234128225
HAB_Favorable,Habitaciones de uso turístico,"Fermin Calbeton 17, 02  2º",-1.9844153445,43.3232728048
HAB_Tramitacion,Habitaciones de uso turístico,"Francia, Ps de 1, 1º - B",-1.9768235581,43.3212857399
HAB_Tramitacion,Habitaciones de uso turístico,"Fueros, Ps de los 3, 06 - A",-1.9792203087,43.3196386234
HAB_Favorable,Habitaciones de uso turístico,"Fueros, Ps de los 4, 06 - B",-1.9792310267,43.3195067131
HAB_Favorable,Habitaciones de uso turístico,"General Jauregi 11, 04 - E  Parma",-1.9824335258,43.3248516858
HAB_Tramitacion,Habitaciones de uso turístico,Getaria 20  2º,-1.9804144977,43.3177276251
HAB_Tramitacion,Habitaciones de uso turístico,"Goizueta 9, 01 - C",-1.9543902205,43.2922023925
HAB_Favorable,Habitaciones de uso turístico,"Gran Via 7, 05 - Iz",-1.974382145,43.3247147542
HAB_Tramitacion,Habitaciones de uso turístico,Idiakez 10  6º,-1.9812221269,43.320289489
HAB_Favorable,Habitaciones de uso turístico,"Idiakez 13, 05 - B",-1.9810324805,43.3203244479
HAB_Favorable,Habitaciones de uso turístico,Iñigo 5  1º Dcha.,-1.984146074,43.3240000475
HAB_Favorable,Habitaciones de uso turístico,"Iñigo 9, 02",-1.9838892802,43.3240745747
HAB_Tramitacion,Habitaciones de uso turístico,Intxaurrondo 42  Kabi Alai  Villa Kabi Alai,-1.9554102086,43.3206468919
HAB_Tramitacion,Habitaciones de uso turístico,"Isabel II,Av de 16, 05 - F",-1.977752297,43.3038103482
HAB_Favorable,Habitaciones de uso turístico,"Izaburu 19, 01  Intxorta  1º",-1.9928633968,43.3104813331
HAB_Tramitacion,Habitaciones de uso turístico,"Izaburu 27, 01 - A",-1.9931242859,43.3111479832
HAB_Tramitacion,Habitaciones de uso turístico,"Javier Barkaiztegi 11, 09 - B",-1.9812037503,43.3056301634
HAB_Tramitacion,Habitaciones de uso turístico,"Jose Arana 7, 03 - B",-1.9701721298,43.3236285295
