estado,tipo,dirección,x,y
VUT_Tramitacion,"Viviendas de uso turístico","San Bartolome   34,    04 - A","582190.14","4796312.69"
VUT_Favorable,"Viviendas de uso turístico","San Bartolome   35  1º C","582093.1","4796288.78"
VUT_Tramitacion,"Viviendas de uso turístico","San Bartolome   35,    07 - A","582093.1","4796288.78"
VUT_Tramitacion,"Viviendas de uso turístico","San Bartolome   36,    En - Dr","582150.96","4796298.54"
VUT_Favorable,"Viviendas de uso turístico","San Blas   12  1 º Izquierda","583511.2","4797684.06"
VUT_Favorable,"Viviendas de uso turístico","San Blas   14,    01 - C","583509.19","4797701.58"
VUT_Tramitacion,"Viviendas de uso turístico","San Blas   20,    01 - A","583506.04","4797738.42"
VUT_Favorable,"Viviendas de uso turístico","San Blas   22,    01 - Iz","583502.38","4797747.68"
VUT_Tramitacion,"Viviendas de uso turístico","San Blas   24,    01 - A","583495.89","4797761.25"
VUT_Favorable,"Viviendas de uso turístico","San Cristobal    4,    01 - B","583307.45","4796507.33"
VUT_Tramitacion,"Viviendas de uso turístico","San Francisco    2,    05 - D","583080.3","4797168.11"
VUT_Tramitacion,"Viviendas de uso turístico","San Francisco   12  2º Derecha E Izquierda","583157.56","4797242.98"
VUT_Tramitacion,"Viviendas de uso turístico","San Francisco   12,    06 - Iz","583157.56","4797242.98"
VUT_Tramitacion,"Viviendas de uso turístico","San Francisco   14,    -1 - 2","583168.72","4797253.83"
VUT_Tramitacion,"Viviendas de uso turístico","San Francisco   14,    07 - Dr","583168.72","4797253.83"
VUT_Tramitacion,"Viviendas de uso turístico","San Francisco   15,    05 - Dr","583233.49","4797333.29"
VUT_Tramitacion,"Viviendas de uso turístico","San Francisco   15,    07 - Dr  A","583233.49","4797333.29"
VUT_Tramitacion,"Viviendas de uso turístico","San Francisco   25,    05 - Dd","583276.53","4797374.62"
VUT_Tramitacion,"Viviendas de uso turístico","San Francisco   28,    04 - Iz","583255.97","4797338"
VUT_Tramitacion,"Viviendas de uso turístico","San Francisco   37-Dr,    06 - C","583335.94","4797432.28"
VUT_Tramitacion,"Viviendas de uso turístico","San Francisco   37-Iz,    02 - D","583335.94","4797432.28"
VUT_Favorable,"Viviendas de uso turístico","San Francisco   38,    01 - Dr","583310.59","4797390.67"
VUT_Tramitacion,"Viviendas de uso turístico","San Francisco   46,    02 - C","583344.83","4797424.06"
VUT_Tramitacion,"Viviendas de uso turístico","San Francisco   53,    06 - Dr","583407.51","4797501.91"
VUT_Favorable,"Viviendas de uso turístico","San Francisco   54  1º C","583396.56","4797474.21"
VUT_Favorable,"Viviendas de uso turístico","San Francisco   54,    01 - B","583396.56","4797474.21"
VUT_Tramitacion,"Viviendas de uso turístico","San Francisco   56,    06 - B","583410.06","4797487.33"
VUT_Favorable,"Viviendas de uso turístico","San Francisco Javier   14  Entresuelo","583711.5","4796712.83"
VUT_Favorable,"Viviendas de uso turístico","San Francisco Javier   17,    00 - Iz  (Entresuelo B)","583673.56","4796710.08"
VUT_Favorable,"Viviendas de uso turístico","San Jeronimo    3,    02  2º","582287.65","4797125.46"
VUT_Favorable,"Viviendas de uso turístico","San Jeronimo    8,    01","582283.92","4797156.29"
VUT_Favorable,"Viviendas de uso turístico","San Jeronimo   11,    01 - Cn  1º Centro","582274.41","4797167.31"
VUT_Favorable,"Viviendas de uso turístico","San Jeronimo   13  1º","582272.68","4797172.8"
VUT_Favorable,"Viviendas de uso turístico","San Jeronimo   14  1º","582275.53","4797182.95"
VUT_Favorable,"Viviendas de uso turístico","San Jeronimo   20,    01 - Iz","582250.07","4797263.73"
VUT_Favorable,"Viviendas de uso turístico","San Jeronimo   21,    01 - Dr","582254.03","4797231.99"
VUT_Favorable,"Viviendas de uso turístico","San Jeronimo   23,    01 - Dr","582243.47","4797265.85"
VUT_Tramitacion,"Viviendas de uso turístico","San Jeronimo   25  5º Izda","582238.34","4797281.95"
VUT_Favorable,"Viviendas de uso turístico","San Juan    1  1º Izda.","582455.75","4797202.08"
VUT_Favorable,"Viviendas de uso turístico","San Juan   11  1º D","582426.99","4797280.56"
VUT_Favorable,"Viviendas de uso turístico","San Juan   11  2º Dcha.","582426.99","4797280.56"
VUT_Favorable,"Viviendas de uso turístico","San Juan   12,    03 - Iz","582350.85","4797452.01"
VUT_Tramitacion,"Viviendas de uso turístico","San Juan   14,    Bh - 6","582338.94","4797474.69"
VUT_Favorable,"Viviendas de uso turístico","San Lorenzo    8,    01","582414.53","4797204.18"
VUT_Tramitacion,"Viviendas de uso turístico","San Marcial    8,    01 - Ab","582701.47","4796810.61"
VUT_Tramitacion,"Viviendas de uso turístico","San Marcial    9,    01 - A","582693.33","4796792.2"
VUT_Tramitacion,"Viviendas de uso turístico","San Marcial    9,    04 - C","582693.33","4796792.2"
VUT_Tramitacion,"Viviendas de uso turístico","San Marcial   13,    06 - B","582640.34","4796764.23"
VUT_Tramitacion,"Viviendas de uso turístico","San Marcial   17,    06 - Iz","582593.11","4796739.24"
VUT_Tramitacion,"Viviendas de uso turístico","San Marcial   17,    06 - Iz","582593.11","4796739.24"
VUT_Tramitacion,"Viviendas de uso turístico","San Marcial   18,    04 - A","582639.75","4796777.79"
VUT_Favorable,"Viviendas de uso turístico","San Marcial   21,    01 - Iz","582576.04","4796730.32"
VUT_Tramitacion,"Viviendas de uso turístico","San Marcial   26,    01 - Di","582569.66","4796740.63"
VUT_Favorable,"Viviendas de uso turístico","San Marcial   28  2º C","582517.96","4796713.45"
VUT_Favorable,"Viviendas de uso turístico","San Marcial   28,    01 - A","582517.96","4796713.45"
VUT_Favorable,"Viviendas de uso turístico","San Marcial   28,    01 - B","582517.96","4796713.45"
VUT_Favorable,"Viviendas de uso turístico","San Marcial   28,    01 - C","582517.96","4796713.45"
VUT_Tramitacion,"Viviendas de uso turístico","San Marcial   28,    05 - B","582517.96","4796713.45"
VUT_Tramitacion,"Viviendas de uso turístico","San Marcial   28,    05 - B","582517.96","4796713.45"
VUT_Tramitacion,"Viviendas de uso turístico","San Marcial   32,    04 - B","582499","4796703.3"
VUT_Tramitacion,"Viviendas de uso turístico","San Marcial   33,    01 - A","582500.4","4796690.14"
VUT_Tramitacion,"Viviendas de uso turístico","San Marcial   33,    03 - D","582500.4","4796690.14"
VUT_Favorable,"Viviendas de uso turístico","San Marcial   37  1º A","582382.76","4796630.18"
VUT_Favorable,"Viviendas de uso turístico","San Marcial   40  1º Izda.","582450.76","4796677.66"
VUT_Tramitacion,"Viviendas de uso turístico","San Marcial   48,    01 - A","582383.51","4796642.23"
VUT_Favorable,"Viviendas de uso turístico","San Martin    9,    02 - Cn","582655.66","4796621.13"
VUT_Tramitacion,"Viviendas de uso turístico","San Martin   10,    06 - Iz  San Martin","582638.65","4796629.39"
VUT_Favorable,"Viviendas de uso turístico","San Martin   14  Entlo","582622.66","4796620.89"
VUT_Tramitacion,"Viviendas de uso turístico","San Martin   25  1º A","582450.81","4796512.42"
VUT_Tramitacion,"Viviendas de uso turístico","San Martin   25,    02 - A  2º Izda.","582450.81","4796512.42"
VUT_Tramitacion,"Viviendas de uso turístico","San Martin   25,    05 - Iz","582450.81","4796512.42"
VUT_Tramitacion,"Viviendas de uso turístico","San Martin   25,    06 - Iz","582450.81","4796512.42"
VUT_Tramitacion,"Viviendas de uso turístico","San Martin   43,    06 - Iz","582276.42","4796420.45"
VUT_Tramitacion,"Viviendas de uso turístico","San Martin   51,    02 - Di","582186.72","4796372.85"
VUT_Tramitacion,"Viviendas de uso turístico","San Martin   57,    06 - Dr","582116.69","4796335.71"
VUT_Tramitacion,"Viviendas de uso turístico","San Martin   58,    03 - B","582230.55","4796413.12"
VUT_Tramitacion,"Viviendas de uso turístico","San Martin   58,    07 - Iz","582230.55","4796413.12"
VUT_Tramitacion,"Viviendas de uso turístico","San Martin   59,    01 - A","582106.82","4796330.44"
VUT_Tramitacion,"Viviendas de uso turístico","San Martin   59,    03 - B  Derecha","582106.82","4796330.44"
VUT_Favorable,"Viviendas de uso turístico","San Martin   61  Bajo B","582090.14","4796321.8"
VUT_Favorable,"Viviendas de uso turístico","San Martin   61  Bajo _A_","582090.14","4796321.8"
VUT_Favorable,"Viviendas de uso turístico","San Roque    4,    En - Dr  (Bajo-Derecha)","582296.07","4796098.91"
VUT_Tramitacion,"Viviendas de uso turístico","Sanchez Toca    3,    06 - Iz","582661.74","4796410.64"
VUT_Tramitacion,"Viviendas de uso turístico","Sanchez Toca    7,    05 - Dr","582619.21","4796388.23"
VUT_Tramitacion,"Viviendas de uso turístico","Sanchez Toca   11,    04 - A","582589.59","4796372.55"
VUT_Tramitacion,"Viviendas de uso turístico","Sancho el Sabio,Av   10,    01 - D","582689.56","4795794.41"
VUT_Favorable,"Viviendas de uso turístico","Sancho el Sabio,Av   11,    01 - C  1º","582736.1","4795809.42"
VUT_Tramitacion,"Viviendas de uso turístico","Sancho el Sabio,Av   15,    09 - D","582741.92","4795771.85"
VUT_Tramitacion,"Viviendas de uso turístico","Sancho el Sabio,Av   23,    01 - C","582757.04","4795675.4"
VUT_Favorable,"Viviendas de uso turístico","Sancho el Sabio,Av   28,    01 - A","582730.14","4795525.8"
VUT_Favorable,"Viviendas de uso turístico","Sancho el Sabio,Av   28,    01 - F","582730.14","4795525.8"
VUT_Tramitacion,"Viviendas de uso turístico","Sancho el Sabio,Av   28,    05 - G","582730.14","4795525.8"
VUT_Tramitacion,"Viviendas de uso turístico","Sancho el Sabio,Av   33,    01 - Dr","582772.58","4795577.35"
VUT_Tramitacion,"Viviendas de uso turístico","Sancho el Sabio,Av   33,    07 - Izi","582772.58","4795577.35"
VUT_Favorable,"Viviendas de uso turístico","Sanserreka,Ps de   35  1ºb","581620.21","4795642.9"
VUT_Tramitacion,"Viviendas de uso turístico","Sansustenea    6,    01 - Iz  Oroimena","580786.96","4796005.93"
VUT_Favorable,"Viviendas de uso turístico","Santiago,Pz de    3,    00 - C  Entresuelo C","583292.8","4795787.55"
VUT_Favorable,"Viviendas de uso turístico","Sarriegi,Pz de    6  1º D","582416.63","4797182.22"
VUT_Favorable,"Viviendas de uso turístico","Sarriegi,Pz de    7,    01 - Iz","582424.5","4797184.84"
VUT_Favorable,"Viviendas de uso turístico","Satrustegi,Av de    1,    01 - Dr","581029.96","4796289.64"
VUT_Favorable,"Viviendas de uso turístico","Secundino Esnaola    1  1º B","583057.31","4797078.18"
VUT_Tramitacion,"Viviendas de uso turístico","Secundino Esnaola   12,    05 - Iz","583220.05","4797213.47"
VUT_Favorable,"Viviendas de uso turístico","Secundino Esnaola   13  Prpal. Izda-Izda","583206.18","4797221.35"
VUT_Tramitacion,"Viviendas de uso turístico","Secundino Esnaola   13,    00 - Dr  Principal A","583206.18","4797221.35"
VUT_Favorable,"Viviendas de uso turístico","Secundino Esnaola   13,    Pr - Dd","583206.18","4797221.35"
VUT_Tramitacion,"Viviendas de uso turístico","Secundino Esnaola   19,    05 - Iz","583233.72","4797246.42"
VUT_Tramitacion,"Viviendas de uso turístico","Secundino Esnaola   21,    01 - Iz","583242.47","4797254.3"
VUT_Tramitacion,"Viviendas de uso turístico","Secundino Esnaola   21,    06 - Cn","583242.47","4797254.3"
VUT_Tramitacion,"Viviendas de uso turístico","Secundino Esnaola   22,    03 - B","583284.17","4797271.43"
VUT_Tramitacion,"Viviendas de uso turístico","Secundino Esnaola   29,    02 - Dr","583293.74","4797300.9"
VUT_Favorable,"Viviendas de uso turístico","Secundino Esnaola   36  1º A","583374.34","4797351.29"
VUT_Favorable,"Viviendas de uso turístico","Secundino Esnaola   40,    01 - D","583398.46","4797372.35"
VUT_Tramitacion,"Viviendas de uso turístico","Secundino Esnaola   55,    04 - B","583452","4797444.59"
VUT_Favorable,"Viviendas de uso turístico","Segundo Ispizua    2-Dr,    01 - Iz","583292.14","4797517.71"
VUT_Tramitacion,"Viviendas de uso turístico","Segundo Ispizua    2-Dr,    06 - Iz","583292.14","4797517.71"
VUT_Tramitacion,"Viviendas de uso turístico","Segundo Ispizua    7,    07 - Dr","583346.15","4797483.79"
VUT_Favorable,"Viviendas de uso turístico","Segundo Ispizua   14,    01 - B  1º B","583397.17","4797409.4"
VUT_Tramitacion,"Viviendas de uso turístico","Segundo Ispizua   15,    01 - Dr","583394.99","4797433.48"
VUT_Tramitacion,"Viviendas de uso turístico","Segundo Ispizua   15,    01 - Iz","583394.99","4797433.48"
VUT_Tramitacion,"Viviendas de uso turístico","Segundo Ispizua   15,    04 - Iz","583394.99","4797433.48"
VUT_Tramitacion,"Viviendas de uso turístico","Segundo Ispizua   17,    05 - B","583408.5","4797419.59"
VUT_Tramitacion,"Viviendas de uso turístico","Segundo Ispizua   17,    06 - D","583408.5","4797419.59"
VUT_Tramitacion,"Viviendas de uso turístico","Segundo Ispizua   17,    07 - A","583408.5","4797419.59"
VUT_Tramitacion,"Viviendas de uso turístico","Segundo Ispizua   27  6º A","583499.24","4797327.5"
VUT_Favorable,"Viviendas de uso turístico","Segundo Ispizua   27  Entlo Local 2","583499.24","4797327.5"
VUT_Tramitacion,"Viviendas de uso turístico","Segundo Ispizua   28,    06 - D","583486.21","4797312.21"
VUT_Tramitacion,"Viviendas de uso turístico","Segundo Ispizua   33,    03 - C","583546.15","4797277.2"
VUT_Tramitacion,"Viviendas de uso turístico","Serapio Mujika,Ps de   18,    04 - B","585568.71","4797249.35"
VUT_Tramitacion,"Viviendas de uso turístico","Simona de Lajust    2,    01 - Iz","580681.88","4795861.18"
VUT_Tramitacion,"Viviendas de uso turístico","Soraluze    6,    00 - Iz","582452.92","4797426.88"
VUT_Tramitacion,"Viviendas de uso turístico","Tejeria   13,    06 - D","583364.98","4796552.68"
VUT_Tramitacion,"Viviendas de uso turístico","Tejeria   16,    01 - Dr","583376.29","4796534.6"
VUT_Tramitacion,"Viviendas de uso turístico","Tolosa,Av de    5  3º - Loc. 7","580639.18","4796018.03"
VUT_Tramitacion,"Viviendas de uso turístico","Tolosa,Av de   33,    05 - Iz","580366.27","4795834.47"
VUT_Favorable,"Viviendas de uso turístico","Tolosa,Av de   89,    01 - Dr","580484.99","4795413.53"
VUT_Favorable,"Viviendas de uso turístico","Tolosa,Av de   95,    01 - A  Bilorea","580501.44","4795343.34"
VUT_Tramitacion,"Viviendas de uso turístico","Tolosa,Av de  119,    01 - C","580684.72","4795092.85"
VUT_Favorable,"Viviendas de uso turístico","Trento    4  1º B","580620.71","4796148.06"
VUT_Favorable,"Viviendas de uso turístico","Trento    8  1º A","580600.65","4796176.46"
VUT_Tramitacion,"Viviendas de uso turístico","Triunfo    2,    03 - 6","582263.87","4796460.77"
VUT_Tramitacion,"Viviendas de uso turístico","Triunfo    2,    05 - 4","582263.87","4796460.77"
VUT_Tramitacion,"Viviendas de uso turístico","Triunfo    2,    07 - 5","582263.87","4796460.77"
VUT_Favorable,"Viviendas de uso turístico","Triunfo    3  1º Dcha.","582274.54","4796465.75"
VUT_Tramitacion,"Viviendas de uso turístico","Triunfo    4,    02 - Dr","582297.31","4796401.37"
VUT_Tramitacion,"Viviendas de uso turístico","Triunfo    4,    05 - C","582297.31","4796401.37"
VUT_Tramitacion,"Viviendas de uso turístico","Trueba    7,    06 - C","583103.82","4797179.02"
VUT_Favorable,"Viviendas de uso turístico","Trueba   12  1º Izda.","583117.48","4797183.16"
VUT_Tramitacion,"Viviendas de uso turístico","Trueba   12,    06 - Cn","583117.48","4797183.16"
VUT_Tramitacion,"Viviendas de uso turístico","Txalupagillene,Pz    4,    05 - A","580815.27","4796031.34"
VUT_Tramitacion,"Viviendas de uso turístico","Txingurriaenea,Ps de    8,    00 - 2A","586025.42","4796678.2"
VUT_Tramitacion,"Viviendas de uso turístico","Txingurriaenea,Ps de   21W  4º Dcha.","585922.89","4796506.16"
VUT_Tramitacion,"Viviendas de uso turístico","Txofre    5,    04 - Dr","583383.16","4797206.08"
VUT_Tramitacion,"Viviendas de uso turístico","Txofre   11,    02 - B","583378.82","4797264.23"
VUT_Tramitacion,"Viviendas de uso turístico","Txofre,Pz del    6,    03 - A","583388.09","4797344.62"
VUT_Favorable,"Viviendas de uso turístico","Txurruka    2,    01 - Dra","582520.44","4796897.51"
VUT_Favorable,"Viviendas de uso turístico","Txurruka    2,    01 - Drb","582520.44","4796897.51"
VUT_Favorable,"Viviendas de uso turístico","Txurruka    5,    01 - B","582545.09","4796883.84"
VUT_Tramitacion,"Viviendas de uso turístico","Txurruka    5,    04 - B","582545.09","4796883.84"
VUT_Tramitacion,"Viviendas de uso turístico","Txurruka    5,    05 - A","582545.09","4796883.84"
VUT_Tramitacion,"Viviendas de uso turístico","Txurruka    5,    05 - B","582545.09","4796883.84"
VUT_Tramitacion,"Viviendas de uso turístico","Txurruka   12,    03 - Dr","582544.78","4796851.59"
VUT_Tramitacion,"Viviendas de uso turístico","Txurruka   12,    05 - Dr","582544.78","4796851.59"
VUT_Tramitacion,"Viviendas de uso turístico","Untzaenea   13,    04 - Dr","581233.06","4795705.15"
VUT_Favorable,"Viviendas de uso turístico","Urbieta    2,    01 - Drb","582381.19","4796693.53"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta    3,    05 - Iz","582404.58","4796692.37"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta    5,    01","582410.64","4796680.78"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta    5,    05 - Dr","582410.64","4796680.78"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta    5,    07","582410.64","4796680.78"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta    6,    02 - A","582396.02","4796665.19"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta   10,    03 - A","582418.47","4796622.67"
VUT_Favorable,"Viviendas de uso turístico","Urbieta   11,    01 - Dr","582467.64","4796572.74"
VUT_Favorable,"Viviendas de uso turístico","Urbieta   11,    01 - Iz","582467.64","4796572.74"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta   11,    04 - Dr","582467.64","4796572.74"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta   11,    05 - Dd  (5º A)","582467.64","4796572.74"
VUT_Favorable,"Viviendas de uso turístico","Urbieta   13,    En - Iz","582471.92","4796564.62"
VUT_Favorable,"Viviendas de uso turístico","Urbieta   22,    01 - Dr","582460.55","4796542.57"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta   24,    04 - A","582475.5","4796513.82"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta   24,    05 - A","582475.5","4796513.82"
VUT_Favorable,"Viviendas de uso turístico","Urbieta   34,    01 - Dr","582513.11","4796443.29"
VUT_Favorable,"Viviendas de uso turístico","Urbieta   40,    01 - Dr","582585.49","4796306.75"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta   40,    03 - Dr","582585.49","4796306.75"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta   44,    04 - Dr","582593.85","4796290.49"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta   47,    02 - Iz","582618.49","4796287.5"
VUT_Favorable,"Viviendas de uso turístico","Urbieta   48,    01 - Dr","582601.96","4796274.9"
VUT_Favorable,"Viviendas de uso turístico","Urbieta   48,    01 - Iz","582601.96","4796274.9"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta   48,    05 - Dr","582601.96","4796274.9"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta   52,    01","582613.05","4796253.81"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta   52,    06 - Iz","582613.05","4796253.81"
VUT_Favorable,"Viviendas de uso turístico","Urbieta   59,    01 - Iz","582664.69","4796200.09"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta   60,    01 - Iz","582644.02","4796194.24"
VUT_Tramitacion,"Viviendas de uso turístico","Urbieta   68,    02 - Dr","582679.89","4796125.68"
VUT_Tramitacion,"Viviendas de uso turístico","Urdaneta    3,    03 - Iz","582694.91","4796484.18"
VUT_Tramitacion,"Viviendas de uso turístico","Urdaneta    6,    05 - Dr  la Parisienne","582695.48","4796500.56"
VUT_Tramitacion,"Viviendas de uso turístico","Urdaneta   16,    04 - Iz","582513.2","4796404.03"
VUT_Favorable,"Viviendas de uso turístico","Urdaneta   22,    01 - C","582484.72","4796389.17"
VUT_Tramitacion,"Viviendas de uso turístico","Urdaneta   22,    04 - B","582484.72","4796389.17"
VUT_Tramitacion,"Viviendas de uso turístico","Urdaneta   22,    05 - B","582484.72","4796389.17"
VUT_Tramitacion,"Viviendas de uso turístico","Urdaneta   22,    At - A  (6ºa)","582484.72","4796389.17"
VUT_Favorable,"Viviendas de uso turístico","Urnieta    1,    00 - B","580077.97","4795693.53"
VUT_Tramitacion,"Viviendas de uso turístico","Urnieta    9,    01 - Iz","579925.21","4795743.13"
VUT_Tramitacion,"Viviendas de uso turístico","Urnieta   14,    02 - Iz","579910.45","4795779.82"
VUT_Tramitacion,"Viviendas de uso turístico","Urumea,Ps del   10,    05 - B","582931.01","4795675.3"
VUT_Favorable,"Viviendas de uso turístico","Urumea,Ps del   12,    01 - C","582961.59","4795643.03"
VUT_Tramitacion,"Viviendas de uso turístico","Urumea,Ps del   12,    02 - B","582961.59","4795643.03"
VUT_Favorable,"Viviendas de uso turístico","Urumea,Ps del   13  Ps.Urumea 13-1ºb","582971.15","4795629.1"
VUT_Tramitacion,"Viviendas de uso turístico","Urumea,Ps del   13,    03 - E","582971.15","4795629.1"
VUT_Tramitacion,"Viviendas de uso turístico","Urumea,Ps del   13,    03 - F","582971.15","4795629.1"
VUT_Tramitacion,"Viviendas de uso turístico","Urumea,Ps del   13,    05 - F","582971.15","4795629.1"
VUT_Tramitacion,"Viviendas de uso turístico","Urumea,Ps del   13,    08 - A","582971.15","4795629.1"
VUT_Tramitacion,"Viviendas de uso turístico","Urumea,Ps del   13,    10 - B","582971.15","4795629.1"
VUT_Tramitacion,"Viviendas de uso turístico","Urumea,Ps del   13,    10 - F","582971.15","4795629.1"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga    2-01,    03 - B","582818.4","4797208.15"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga    2-01,    04 - C","582818.4","4797208.15"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga    3,    01 - Iz","582834.21","4797233.04"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga    3,    01 - Iz","582834.21","4797233.04"
VUT_Favorable,"Viviendas de uso turístico","Usandizaga    6  1º Izquierda","582851.51","4797224.96"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga    6,    01 - D","582851.51","4797224.96"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga    6,    02 - B","582851.51","4797224.96"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga    6,    02 - C","582851.51","4797224.96"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga    6,    02 - D","582851.51","4797224.96"
VUT_Favorable,"Viviendas de uso turístico","Usandizaga    6,    1º - B","582851.51","4797224.96"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga    7,    02 - Iz","582893.82","4797263.16"
VUT_Favorable,"Viviendas de uso turístico","Usandizaga    8  1º Dcha.","582865.02","4797231.85"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga   11,    06 - Dr","582912.01","4797272.42"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga   12,    01 - B","582915.09","4797257"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga   12,    02 - D","582915.09","4797257"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga   14,    03 - B","582927.94","4797263.54"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga   14,    06 - D","582927.94","4797263.54"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga   16,    05 - Dr","582941.62","4797270.44"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga   18,    05 - Dr","582944.23","4797271.76"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga   29,    04 - C","583070.89","4797352.69"
VUT_Tramitacion,"Viviendas de uso turístico","Usandizaga   29,    07 - C","583070.89","4797352.69"
VUT_Tramitacion,"Viviendas de uso turístico","Virgen del Carmen   21,    Bh - D","583453.67","4796546.13"
VUT_Favorable,"Viviendas de uso turístico","Virgen del Carmen   43,    01 - A","583605.7","4796639.27"
VUT_Favorable,"Viviendas de uso turístico","Virgen del Coro    4,    02  2º","582115.35","4797264.5"
VUT_Tramitacion,"Viviendas de uso turístico","Virgen del Coro    8  1º C","582105.03","4797255.48"
VUT_Tramitacion,"Viviendas de uso turístico","Vitoria-Gasteiz    4,    03 - B","580648.06","4796153.95"
VUT_Tramitacion,"Viviendas de uso turístico","Vitoria-Gasteiz   18,    01 - A","580387.64","4795971.67"
VUT_Tramitacion,"Viviendas de uso turístico","Wiesbaden    8,    00","580649.26","4796353.84"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta    4,    04 - C","582963.04","4797150.65"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta    4,    05 - C","582963.04","4797150.65"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta    6,    04 - D","582976.36","4797163.84"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   12,    03 - C","583012.49","4797199.65"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   28,    04 - Dr","583197.44","4797381.28"
VUT_Favorable,"Viviendas de uso turístico","Zabaleta   30,    01 - Iz","583206.64","4797390.24"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   33,    02 - D","583122.15","4797335.26"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   34,    01 - Dr","583225.04","4797408.39"
VUT_Favorable,"Viviendas de uso turístico","Zabaleta   35,    En - Dr","583128.55","4797341.85"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   36,    01 - Cn","583236.12","4797419.31"
VUT_Favorable,"Viviendas de uso turístico","Zabaleta   36,    01 - Dr  (Principal Derecha)","583236.12","4797419.31"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   36,    02 - Cn","583236.12","4797419.31"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   36,    03 - Iz","583236.12","4797419.31"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   37,    04 - B","583139.03","4797352.62"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   37,    07 - A","583139.03","4797352.62"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   40,    06 - Dr  -Izda","583271.33","4797454.06"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   42-Dr,    07 - A","583288.56","4797471.13"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   42-Iz,    03 - B","583288.56","4797471.13"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   44-Iz,    02 - D","583301.44","4797483.94"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   44-Iz,    04 - A","583301.44","4797483.94"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   45,    01 - Dr","583185.47","4797397.9"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   47,    02 - C","583200.86","4797411"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   47,    05 - C","583200.86","4797411"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   49  1º A y 1º C","583212.93","4797422.88"
VUT_Favorable,"Viviendas de uso turístico","Zabaleta   49  1º B","583212.93","4797422.88"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   49,    01 - D","583212.93","4797422.88"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   51,    07 - C","583224.79","4797436.72"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   55-Dr,    05 - Iz","583269.41","4797480.73"
VUT_Tramitacion,"Viviendas de uso turístico","Zabaleta   59,    04 - Iz","583320.55","4797531.15"
