"id","latitude","longitude","price","accommodates","room_type","host_id","host_name"
12128182,43.31314,-1.98445,190,6,"Entire home/apt",167136,"FeelFree Rentals"
14165701,43.312675,-1.982227,57,2,"private_room",48013502,"Urko"
14004634,43.312592,-1.982192,104,4,"Entire home/apt",37985139,"David amp Shandra"
13309628,43.312762,-1.981979,115,8,"Entire home/apt",37985139,"David amp Shandra"
13274180,43.312926,-1.981978,79,4,"Entire home/apt",5254782,"Always Easy"
12090057,43.313048,-1.981182,99,4,"Entire home/apt",31680881,"Lurdes"
6597558,43.313028,-1.981804,119,5,"Entire home/apt",18192487,"Jose Mari"
14242099,43.313864,-1.981944,120,4,"Entire home/apt",65904053,"Ane"
15839447,43.314021,-1.981763,78,4,"Entire home/apt",102583389,"Basque Stay"
13645299,43.313901,-1.980945,188,8,"Entire home/apt",6598471,"People Rentals"
14794910,43.314278,-1.981355,267,4,"Entire home/apt",92403641,"Rentalss"
3790137,43.31474,-1.980905,181,6,"Entire home/apt",19454864,"Arantzazu"
13159877,43.314369,-1.981774,141,5,"Entire home/apt",72846807,"Imanol"
5484212,43.314516,-1.982177,109,4,"Entire home/apt",6598471,"People Rentals"
13086425,43.314209,-1.982046,80,6,"Entire home/apt",2035832,"Michèle amp Inigo"
12832015,43.313639,-1.98209,95,4,"Entire home/apt",48138741,"Alba Y Neus"
8268078,43.313727,-1.98244,90,2,"Entire home/apt",35700062,"Paulo"
9000051,43.314058,-1.982528,125,5,"Entire home/apt",47005283,"Patxi"
12360634,43.31387,-1.982726,140,4,"Entire home/apt",3698583,"Gartxot"
14456374,43.313887,-1.982728,121,4,"Entire home/apt",3904203,"Manri"
1297541,43.314606,-1.983183,112,5,"Entire home/apt",7048893,"Iradi"
15372859,43.315329,-1.982228,137,6,"Entire home/apt",98189424,"Iberorent Apartments"
13365038,43.316901,-1.983198,62,2,"private_room",37261917,"Ibone"
10147260,43.317022,-1.983102,250,6,"Entire home/apt",20659319,"Lu"
6039231,43.316213,-1.981607,121,6,"Entire home/apt",5254782,"Always Easy"
14776337,43.31655,-1.981993,150,3,"Entire home/apt",68611513,"Chema"
13201393,43.316709,-1.981891,167,4,"Entire home/apt",5183172,"Borja   Gabriel"
13280379,43.316885,-1.982034,150,6,"Entire home/apt",74872731,"Ana"
15308066,43.317092,-1.980983,170,6,"Entire home/apt",15707672,"The Rentals Collection"
8730146,43.315651,-1.981167,150,6,"Entire home/apt",13367653,"Selectedrentals"
14136675,43.315405,-1.981383,189,8,"Entire home/apt",85246818,"Coralan San Sebastian"
14200220,43.315855,-1.981778,120,4,"Entire home/apt",86146304,"Carmen amp Eva"
14794731,43.31551,-1.981851,267,4,"Entire home/apt",92403641,"Rentalss"
3160281,43.315416,-1.981569,120,3,"Entire home/apt",15707672,"The Rentals Collection"
14763576,43.314832,-1.981584,200,4,"Entire home/apt",92075041,"Cristina"
11134217,43.315034,-1.981653,99,4,"Entire home/apt",5254782,"Always Easy"
14177887,43.315302,-1.981067,109,4,"Entire home/apt",6598471,"People Rentals"
9706285,43.315069,-1.980443,68,4,"Entire home/apt",9665914,"Agurne"
13259307,43.315038,-1.979749,70,4,"Entire home/apt",4614604,"Apartamentos Donostia"
11924498,43.31519,-1.980173,65,2,"private_room",63629203,"Ibaia"
6296433,43.315472,-1.979711,135,4,"Entire home/apt",32740684,"Gloria"
721486,43.3156,-1.980323,125,4,"Entire home/apt",3698583,"Gartxot"
13874908,43.316038,-1.980582,89,2,"Entire home/apt",6598471,"People Rentals"
3261463,43.317127,-1.980692,75,2,"private_room",13232867,"Sara"
13091742,43.317107,-1.980701,180,4,"Entire home/apt",167136,"FeelFree Rentals"
14906559,43.317072,-1.980602,251,8,"Entire home/apt",6803969,"Nanelia"
11932514,43.316927,-1.979768,99,4,"Entire home/apt",7513964,"Kaixo"
14136159,43.316533,-1.979794,235,6,"Entire home/apt",85246818,"Coralan San Sebastian"
14235206,43.316261,-1.979199,110,4,"Entire home/apt",76217109,"Cristina"
13723888,43.316782,-1.979551,148,6,"Entire home/apt",6598471,"People Rentals"
2759214,43.316527,-1.97897,130,4,"Entire home/apt",13740991,"Amaia"
10800615,43.316422,-1.978883,60,2,"private_room",6803969,"Nanelia"
11718618,43.315448,-1.979405,77,2,"Entire home/apt",62307595,"Arantza"
448790,43.315553,-1.979345,299,8,"Entire home/apt",167136,"FeelFree Rentals"
3244266,43.314585,-1.980538,120,4,"Entire home/apt",15707672,"The Rentals Collection"
3129902,43.314444,-1.980802,160,4,"Entire home/apt",15707672,"The Rentals Collection"
12238642,43.314287,-1.980544,106,5,"Entire home/apt",18192487,"Jose Mari"
6209628,43.312743,-1.980529,160,4,"Entire home/apt",15707672,"The Rentals Collection"
11270008,43.31239,-1.980805,249,6,"Entire home/apt",167136,"FeelFree Rentals"
4451808,43.312569,-1.980093,80,4,"Entire home/apt",18192487,"Jose Mari"
1296573,43.312661,-1.978526,59,4,"Entire home/apt",7049574,"La Pajarera"
3445307,43.313573,-1.974819,35,3,"private_room",17363145,"Nery"
12746398,43.316804,-1.974849,101,4,"Entire home/apt",5254782,"Always Easy"
7626588,43.320715,-1.977333,179,4,"Entire home/apt",167136,"FeelFree Rentals"
7626421,43.320712,-1.977225,250,6,"Entire home/apt",167136,"FeelFree Rentals"
10505384,43.322031,-1.97769,170,5,"Entire home/apt",54166328,"Luis Carlos"
916295,43.321317,-1.977479,195,4,"Entire home/apt",167136,"FeelFree Rentals"
12350353,43.321839,-1.976241,150,4,"Entire home/apt",62876641,"Beatriz"
13218914,43.321641,-1.975963,229,12,"Entire home/apt",6598471,"People Rentals"
15168811,43.320058,-1.974802,121,4,"Entire home/apt",2035832,"Michèle amp Inigo"
12898110,43.320238,-1.975029,150,4,"Entire home/apt",16530582,"Yon"
12948962,43.320613,-1.975521,190,4,"Entire home/apt",167136,"FeelFree Rentals"
11805455,43.321145,-1.975609,50,4,"Entire home/apt",62876641,"Beatriz"
16098354,43.321376,-1.975894,100,4,"Entire home/apt",2035832,"Michèle amp Inigo"
15754646,43.322073,-1.975646,30,2,"private_room",101830666,"Pineta"
14137494,43.322116,-1.97473,122,4,"Entire home/apt",34491740,"Unai"
3832120,43.320978,-1.974993,170,6,"Entire home/apt",15707672,"The Rentals Collection"
14350145,43.32203,-1.974177,100,2,"private_room",13214479,"Dan"
446845,43.321155,-1.974042,206,6,"Entire home/apt",167136,"FeelFree Rentals"
13929849,43.320265,-1.973866,125,5,"Entire home/apt",82768212,"Julen"
16553155,43.319194,-1.974075,24,1,"private_room",26671296,"Itziar"
14083317,43.319681,-1.974259,120,5,"Entire home/apt",84670716,"Alberto"
6682093,43.319569,-1.974801,220,7,"Entire home/apt",167136,"FeelFree Rentals"
3773341,43.318568,-1.975504,150,4,"Entire home/apt",19156553,"Pablo"
7992158,43.317364,-1.971295,23,1,"private_room",29083830,"Igone"
15037088,43.319128,-1.971117,135,4,"Entire home/apt",50920106,"Concepcion"
14469384,43.319624,-1.972331,110,5,"Entire home/apt",22515048,"Arnaud Et Caroline"
9135048,43.320551,-1.97283,110,2,"Entire home/apt",47577386,"Marta"
14698883,43.32202,-1.972717,300,8,"Entire home/apt",91305430,"Beatriz"
11662511,43.321995,-1.972559,190,4,"Entire home/apt",25489431,"Nagore"
13613632,43.320234,-1.970956,36,2,"private_room",13026191,"Peter"
11960746,43.319989,-1.970235,80,6,"Entire home/apt",63880266,"Iker"
9733271,43.319818,-1.969962,130,4,"Entire home/apt",5098845,"Maripaz"
14867311,43.318247,-1.970035,46,2,"private_room",61568486,"Esther"
14868990,43.316726,-1.969249,99,6,"Entire home/apt",61568486,"Esther"
1114735,43.316582,-1.969243,31,2,"private_room",3578580,"Abel"
6394200,43.31684,-1.971575,85,4,"Entire home/apt",5093525,"Concepcion"
13048398,43.317003,-1.97185,25,2,"private_room",29083830,"Igone"
14158934,43.314112,-1.971824,38,2,"private_room",48013502,"Urko"
13098018,43.313011,-1.971503,81,6,"Entire home/apt",2035832,"Michèle amp Inigo"
14868226,43.316783,-1.968524,49,2,"private_room",61568486,"Esther"
14868410,43.317018,-1.968285,32,2,"private_room",61568486,"Esther"
15839460,43.317307,-1.967113,78,4,"Entire home/apt",102583389,"Basque Stay"
14225926,43.315698,-1.959618,99,8,"Entire home/apt",25946210,"Juan"
13748628,43.32148,-1.959721,22,3,"private_room",61291867,"Jose"
7977579,43.321502,-1.964564,35,4,"private_room",3578580,"Abel"
7925889,43.32284,-1.967029,33,2,"Entire home/apt",3578580,"Abel"
12425836,43.323952,-1.964801,153,4,"Entire home/apt",44833056,"Nekane"
4381429,43.327287,-1.951561,50,2,"private_room",19574576,"Ursule Aurelien"
8808589,43.319514,-1.950352,45,5,"Entire home/apt",4409409,"Aitor.SanSebastianFlats."
14023737,43.315032,-1.954832,50,2,"private_room",83912708,"Juana"
15884652,43.320151,-1.940474,28,2,"private_room",28250753,"Alejandro"
5633896,43.31522,-1.93785,40,2,"private_room",20520364,"Danel"
3967658,43.316768,-1.939022,42,2,"private_room",20520364,"Danel"
15594301,43.316198,-1.932443,60,4,"Entire home/apt",100480900,"Nerea"
13795856,43.319828,-1.936043,100,4,"Entire home/apt",81094297,"Monica"
13056218,43.319125,-1.937512,80,3,"Entire home/apt",72291812,"Monica"
12831825,43.323399,-1.941647,100,6,"Entire home/apt",56713849,"Marta Cecilia"
12363247,43.323718,-1.947391,90,3,"Entire home/apt",66783433,"Mikel"
1448939,43.320713,-1.921883,45,1,"private_room",7670576,"Marta Y Alvaro"
12509738,43.319673,-1.927218,46,4,"private_room",42460621,"Paula"
13276929,43.319797,-1.927384,47,3,"private_room",74823970,"Paola"
8818066,43.31986,-1.928064,41,3,"private_room",42460621,"Paula"
8040445,43.315709,-1.927221,52,2,"private_room",42460621,"Paula"
13725676,43.303616,-1.956234,91,2,"Entire home/apt",80219824,"Adrian"
3353383,43.289972,-1.979811,76,2,"Entire home/apt",11031061,"Yulene"
13246263,43.301757,-1.985706,120,5,"Entire home/apt",5621722,"Andrea"
3179142,43.300425,-1.980627,148,5,"Entire home/apt",6598471,"People Rentals"
15418618,43.295208,-1.971956,80,3,"private_room",66189507,"Villa Sabene 4"
15418244,43.294177,-1.971905,125,4,"private_room",66189507,"Villa Sabene 4"
15418493,43.293253,-1.971081,160,5,"private_room",66189507,"Villa Sabene 4"
15482203,43.305937,-1.976319,22,1,"private_room",28408146,"Mikel"
15839449,43.307363,-1.975539,78,5,"Entire home/apt",102583389,"Basque Stay"
13940968,43.31031,-1.96974,360,8,"Entire home/apt",25039584,"Ss Housing"
8978178,43.312184,-1.97159,91,4,"Entire home/apt",2035832,"Michèle amp Inigo"
13271906,43.31024,-1.975798,195,4,"Entire home/apt",167136,"FeelFree Rentals"
11338013,43.309633,-1.976409,229,6,"Entire home/apt",167136,"FeelFree Rentals"
14192430,43.309816,-1.976373,247,4,"Entire home/apt",167136,"FeelFree Rentals"
14135926,43.308528,-1.975979,260,4,"Entire home/apt",85246818,"Coralan San Sebastian"
13758781,43.309188,-1.977993,169,4,"Entire home/apt",6598471,"People Rentals"
13272220,43.30919,-1.977349,205,5,"Entire home/apt",167136,"FeelFree Rentals"
5926571,43.310101,-1.978485,175,6,"Entire home/apt",27683782,"Eva"
12792369,43.310064,-1.980515,30,2,"private_room",20659319,"Lu"
765089,43.311468,-1.979647,152,6,"Entire home/apt",167136,"FeelFree Rentals"
7333023,43.311571,-1.98127,120,5,"Entire home/apt",5254782,"Always Easy"
2808901,43.308039,-1.98023,160,5,"Entire home/apt",167136,"FeelFree Rentals"
12695875,43.308417,-1.98039,180,4,"Entire home/apt",167136,"FeelFree Rentals"
6825025,43.309693,-1.97842,210,4,"Entire home/apt",1359122,"Inigo"
2808876,43.308687,-1.978791,160,5,"Entire home/apt",167136,"FeelFree Rentals"
1541912,43.308119,-1.979291,100,4,"Entire home/apt",8218478,"Isabel"
2684917,43.303536,-1.981229,150,6,"Entire home/apt",13740991,"Amaia"
3410226,43.309021,-1.988837,149,5,"Entire home/apt",6598471,"People Rentals"
16414658,43.303589,-1.989221,80,4,"Entire home/apt",107567992,"Patxi"
14539955,43.30785,-1.997047,201,5,"Entire home/apt",27303604,"Ana"
4467063,43.310146,-1.994424,135,6,"Entire home/apt",13367653,"Selectedrentals"
14081074,43.311972,-1.994258,140,4,"Entire home/apt",50920106,"Concepcion"
488587,43.309816,-1.997577,110,5,"Entire home/apt",1236551,"Maite"
14531127,43.311168,-1.999947,29,1,"private_room",89850797,"Grecia"
6375934,43.310054,-1.999157,141,6,"Entire home/apt",19150816,"Javier"
4058781,43.310104,-1.998272,65,4,"Entire home/apt",20754421,"Yves"
2693739,43.310719,-2.00188,99,4,"Entire home/apt",13367653,"Selectedrentals"
14150328,43.30988,-2.00122,130,4,"Entire home/apt",85488051,"Benjamin"
13502748,43.311399,-2.001373,200,6,"Entire home/apt",77447809,"Mariano"
15993328,43.311807,-2.002149,77,5,"Entire home/apt",102583389,"Basque Stay"
2775223,43.311717,-2.002122,100,4,"Entire home/apt",13367653,"Selectedrentals"
234223,43.310137,-2.00402,105,4,"Entire home/apt",1226300,"Susana"
6764607,43.304795,-2.005269,150,4,"Entire home/apt",34448514,"Ianire"
13148354,43.305683,-2.006259,90,4,"Entire home/apt",73326235,"Alla"
15102610,43.303369,-2.006056,75,4,"Entire home/apt",95638788,"Miriam"
5886545,43.304242,-2.003374,80,4,"Entire home/apt",30571666,"Agurtzane"
13561012,43.30352,-2.002439,120,5,"Entire home/apt",76590251,"Iosu"
13276435,43.300527,-2.002813,65,2,"private_room",74824806,"Inma"
14555719,43.301103,-2.003271,195,2,"private_room",23510666,"Aitor"
13603787,43.301847,-2.004581,230,2,"Entire home/apt",63746389,"Inigo"
3581118,43.302097,-1.990092,145,4,"Entire home/apt",14328636,"Bas"
715114,43.297476,-1.988165,80,2,"Entire home/apt",3683513,"Nati"
9335193,43.29445,-1.988633,180,8,"Entire home/apt",48450646,"Mikel"
7562831,43.289761,-1.990412,215,4,"Entire home/apt",13772157,"Irenaz Resort"
2911678,43.290483,-1.991038,320,6,"Entire home/apt",13772157,"Irenaz Resort"
14149586,43.28995,-1.994882,55,4,"Entire home/apt",39938694,"Arantxa"
2690880,43.287697,-1.989093,170,4,"Entire home/apt",13772157,"Irenaz Resort"
15669238,43.280923,-2.006938,0,4,"Entire home/apt",94924919,"Jaione"
7326700,43.30218,-2.017416,59,3,"Entire home/apt",38331775,"Hana"
3225744,43.306171,-2.014882,89,3,"Entire home/apt",5093525,"Concepcion"
11883834,43.306444,-2.012973,85,4,"Entire home/apt",63367989,"Juan"
12842194,43.303787,-2.008082,65,2,"private_room",45683871,"Ainhoa"
14066337,43.304407,-2.008691,70,2,"Entire home/apt",452473,"Jose"
15670425,43.304948,-2.008865,65,2,"private_room",45683871,"Ainhoa"
14132168,43.310595,-2.008936,165,4,"Entire home/apt",85246818,"Coralan San Sebastian"
5390913,43.309927,-2.011626,59,6,"Entire home/apt",13725999,"Masa Y Borja"
6996852,43.310941,-2.012897,149,6,"Entire home/apt",6598471,"People Rentals"
5755113,43.310721,-2.012828,130,6,"Entire home/apt",29855420,"Lucia"
15032733,43.30777,-2.016254,85,3,"Entire home/apt",50920106,"Concepcion"
966990,43.306613,-2.023551,60,4,"Entire home/apt",2777657,"Teresa"
707329,43.310042,-2.034942,110,3,"Entire home/apt",3635738,"Luis"
3575613,43.307979,-2.036271,110,3,"Entire home/apt",3635738,"Luis"
15930786,43.307797,-2.039821,40,2,"private_room",103379978,"Jon"
4416252,43.310359,-2.03748,105,2,"Entire home/apt",3635738,"Luis"
953150,43.303869,-2.054349,140,5,"Entire home/apt",5159012,"Aitziber"
950953,43.305881,-2.056159,80,3,"Entire home/apt",5159012,"Aitziber"
13964147,43.310831,-2.059319,580,14,"Entire home/apt",13367653,"Selectedrentals"
6019504,43.268911,-2.033938,440,16,"Entire home/apt",14157336,"Rosa Maria"
3244651,43.314624,-2.008661,140,4,"Entire home/apt",15707672,"The Rentals Collection"
13870015,43.312053,-2.008838,109,4,"Entire home/apt",6598471,"People Rentals"
5473732,43.314059,-2.007341,234,7,"Entire home/apt",167136,"FeelFree Rentals"
14157859,43.313947,-2.006685,140,6,"Entire home/apt",13367653,"Selectedrentals"
6948899,43.31226,-2.00362,89,2,"Entire home/apt",6598471,"People Rentals"
14132348,43.313081,-2.004032,89,3,"Entire home/apt",85246818,"Coralan San Sebastian"
6393410,43.31584,-2.003766,124,4,"Entire home/apt",32246889,"Oihana"
309802,43.315824,-2.003937,156,6,"Entire home/apt",1589633,"Emy"
12865166,43.316218,-2.00516,140,5,"Entire home/apt",12954077,"Aritz"
14479789,43.315028,-2.006013,156,7,"Entire home/apt",60018111,"Ricardo"
3689964,43.316888,-2.006892,140,4,"Entire home/apt",15707672,"The Rentals Collection"
3633876,43.319115,-2.0071,160,6,"Entire home/apt",15707672,"The Rentals Collection"
12166970,43.316044,-2.001948,319,7,"Entire home/apt",167136,"FeelFree Rentals"
246762,43.314844,-2.00201,155,4,"Entire home/apt",167136,"FeelFree Rentals"
2815739,43.314617,-2.001574,165,6,"Entire home/apt",167136,"FeelFree Rentals"
13513136,43.313019,-2.002339,189,4,"Entire home/apt",24273022,"Conchita"
14975858,43.312168,-2.002336,30,2,"private_room",87123090,"Helen Leonor"
15671920,43.312068,-2.002222,20,1,"private_room",101211480,"Carlos"
2985731,43.312114,-2.001473,190,6,"Entire home/apt",167136,"FeelFree Rentals"
6190227,43.312097,-2.000235,165,5,"Entire home/apt",32105582,"Palazio"
16489179,43.31377,-1.999657,23,1,"private_room",48760922,"Carlos"
3982897,43.314239,-1.999127,170,6,"Entire home/apt",6075819,"Cristina"
15348485,43.314208,-1.993683,35,1,"Entire home/apt",6444806,"Aline"
448834,43.313226,-1.992706,129,3,"Entire home/apt",167136,"FeelFree Rentals"
3101431,43.313297,-1.990822,339,4,"Entire home/apt",167136,"FeelFree Rentals"
12034699,43.313065,-1.988866,496,8,"Entire home/apt",17202346,"Jon"
1630601,43.313965,-1.988555,199,4,"Entire home/apt",167136,"FeelFree Rentals"
4181131,43.314777,-1.988848,135,8,"Entire home/apt",10650761,"Andrey"
3671536,43.315272,-1.988258,420,8,"Entire home/apt",167136,"FeelFree Rentals"
13731527,43.315636,-1.988328,199,8,"Entire home/apt",25039584,"Ss Housing"
4453518,43.315793,-1.988524,260,8,"Entire home/apt",9696057,"Macarena"
3388729,43.314698,-1.990652,425,10,"Entire home/apt",17097096,"Katherine"
6009983,43.314755,-1.992448,150,4,"Entire home/apt",5254782,"Always Easy"
