"id"	"name"	"host_id"	"host_name"	"host_since"	"latitude"	"longitude"	"is_location_exact"	"property_type"	"room_type"	"accommodates"	"bathrooms"	"bedrooms"	"beds"	"bed_type"	"price"	"availability_365"	"number_of_reviews"	"license"
14484205	"Getaria, Large luxury apartment in the center"	18192487	"José Mari"	"2014-07-16"	43.3185360043696	-1.98031037554873	"f"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$104.00"	241	4	"ESS 00433"
11586343	"New appartment. City center&Wifi"	30583668	"Adriana"	"2015-04-04"	43.3100567567771	-1.97929183830042	"t"	"Apartment"	"Entire home/apt"	4	1	2	4	"Real Bed"	"$150.00"	99	10	""
5808861	"LOYOLA    Confort & Location |CENTER"	3952766	"Jon"	"2012-10-23"	43.3184859940842	-1.98335666624192	"f"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$95.00"	134	32	""
7865054	"Moderno y espectacular adosado con jardín"	41451052	"Oscar"	"2015-08-14"	43.3001057192427	-1.9821706274757	"f"	"House"	"Entire home/apt"	4	2	2	2	"Real Bed"	"$295.00"	112	1	""
991935	" San Sebastián Green + Parking"	5361990	"Beñat"	"2013-03-07"	43.3112377005287	-1.99237747372823	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$60.00"	236	153	""
11584209	"PRECIOSO DUPLEX EN LA PARTE VIEJA. ES00335"	38990075	"María"	"2015-07-20"	43.3246353140041	-1.98222066675704	"t"	"Apartment"	"Entire home/apt"	6	3	3	6	"Real Bed"	"$300.00"	238	38	""
17327566	"Off Beat Guesthouse, Minimalist Surf Room"	790667	"Off Beat Guesthouse"	"2011-07-07"	43.3257326884735	-1.98562428368705	"f"	"Pension (Korea)"	"Private room"	2	3	1	1	"Real Bed"	"$35.00"	359	1	""
3015378	"apartamento de dos habitaciones "	10777548	"Marian"	"2013-12-23"	43.3155824502383	-1.97242274304689	"t"	"Apartment"	"Entire home/apt"	3	1	2	2	"Real Bed"	"$80.00"	0	12	""
8962512	"APARTAMENTO EN PARTE VIEJA DONOSTIA.  WIFI"	46778837	"Edurne"	"2015-10-17"	43.3218570367553	-1.98661500855118	"t"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$75.00"	201	38	"En tramite"
7002872	"Petite Fontaine Appartement"	36712928	"Alaitz"	"2015-06-25"	43.3225325619174	-1.96221077331966	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$109.00"	121	10	""
8143308	"Alquilo habitación privada con baño"	42996331	"Maria Jesús"	"2015-08-31"	43.323154330796	-1.96869316459934	"t"	"Bed & Breakfast"	"Private room"	2	1	1	1	"Real Bed"	"$90.00"	365	21	""
5726660	"Flat: 3 bedroom all exterior rooms "	29690945	"Fernando"	"2015-03-20"	43.323780929337	-1.96532791132381	"t"	"Apartment"	"Entire home/apt"	6	1	3	3	"Real Bed"	"$80.00"	81	17	""
14218654	"Best location - center near beach"	46010295	"Olga"	"2015-10-07"	43.3229612107623	-1.9856208222591	"f"	"Apartment"	"Private room"	2	1	1	2	"Real Bed"	"$55.00"	78	9	""
12075439	"Autocaravana. Camping car"	64629543	"Juan"	"2016-03-27"	43.2995906262299	-1.98128202949744	"f"	"Camper/RV"	"Entire home/apt"	4	1	2	4	"Real Bed"	"$45.00"	73	5	""
3085721	"COZY STUDIO FLAT BY LA CONCHA BEACH"	5254782	"Always Easy"	"2013-02-27"	43.3159910877981	-1.98495783084816	"t"	"Apartment"	"Entire home/apt"	3	1	0	2	"Real Bed"	"$65.00"	119	31	""
16949649	"Impressive luxury villa with amazing views."	1589633	"Emy"	"2012-01-10"	43.3090655190304	-2.03978649686468	"t"	"Villa"	"Entire home/apt"	8	4	4	6	"Real Bed"	"$1,495.00"	336	0	""
13443467	"Precioso Piso a 250m de La Playa"	19287380	"Akari"	"2014-08-01"	43.3118697617182	-2.00220148419375	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$90.00"	44	19	""
15016329	"LARRAMENDI confort & location |CENTER"	3952766	"Jon"	"2012-10-23"	43.3153275697095	-1.98112482395815	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$150.00"	122	12	""
9355655	"HABITACION DOBLE PRIVADA (LSS00027)"	1580586	"Maria"	"2012-01-08"	43.3182181030252	-1.92773419050096	"f"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$31.00"	267	14	""
953069	"Dúplex.  Entorno privilegiado."	5173315	"Casa Rural Mar Y Mar Agroturismo, S"	"2013-02-21"	43.3079964233236	-2.06017651810211	"t"	"Apartment"	"Entire home/apt"	4	1	1	1	"Real Bed"	"$132.00"	361	0	""
7740137	"New Apartment in La Concha Beach"	35201959	"Aitor"	"2015-06-07"	43.315441383207	-1.98670610379183	"f"	"Apartment"	"Entire home/apt"	4	1	1	2	"Real Bed"	"$120.00"	345	83	""
16949635	"Views 200 meters from the beach+PARKING (OPTIONAL)"	4614604	"Apartamentos Donostia"	"2013-01-07"	43.3236703237847	-1.97920244009927	"t"	"Apartment"	"Entire home/apt"	4	1	2	4	"Real Bed"	"$95.00"	325	3	""
13402485	"¡Double bed room with bathroom WIFI+parking!Nº4"	76289581	"Asier"	"2016-06-07"	43.2959328578389	-1.97491593075096	"t"	"Villa"	"Private room"	3	1	1	1	"Real Bed"	"$55.00"	299	28	"LSS00015"
13214036	"OLD TOWN: PRECIOSA VIVIENDA EN LA PARTE VIEJA"	70742170	"Maria&Itxaso&Iñaki"	"2016-05-07"	43.323351352684	-1.98689229062589	"f"	"Apartment"	"Entire home/apt"	4	2	3	5	"Real Bed"	"$150.00"	91	42	"ESS-00437"
11862351	"Muy cómodo para familias. ESS00654"	62995824	"Nerea"	"2016-03-14"	43.3170524929075	-1.92680166233098	"f"	"Apartment"	"Entire home/apt"	5	1	3	4	"Real Bed"	"$75.00"	230	31	"ESS00654"
8094046	"Piso en Donostia (1ºen villa 2 plt)"	42744173	"Borja"	"2015-08-28"	43.3216220477882	-1.96878942152034	"f"	"Condominium"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$200.00"	364	0	""
9898721	"Habitación en ambiente familiar"	50909774	"Josu"	"2015-12-09"	43.3054364605349	-1.98163877950222	"f"	"House"	"Private room"	2	1	1	1	"Real Bed"	"$60.00"	362	1	""
3408178	"Bonito apartamento con vistas,"	17187095	"Myriam"	"2014-06-24"	43.3195541002728	-1.95468156289612	"t"	"Apartment"	"Entire home/apt"	3	1	1	2	"Real Bed"	"$95.00"	172	50	""
4260158	"habitación luminosa, tranquila con vistas a Ulia"	22110650	"Maritxu"	"2014-10-04"	43.3174460555821	-1.95136917473935	"f"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$33.00"	0	8	""
15474995	"JERO::Old Town, city center. Pintxos! (ESS-00628)"	37985139	"David & Shandra"	"2015-07-09"	43.3220998869945	-1.9857125826805	"t"	"Apartment"	"Entire home/apt"	6	1	3	3	"Real Bed"	"$145.00"	310	7	""
11616537	"CHARMING PENTHOUSE OLD TOWN. QUIET"	2625306	"Terese"	"2012-06-13"	43.3235655769937	-1.98598363029475	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$90.00"	261	46	""
3129635	"The Apolo | Ondarreta, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.3146458349576	-2.00340438599217	"t"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$140.00"	362	4	""
16212241	"Apartment in the city center, near the beach."	100474652	"Rosa"	"2016-10-20"	43.3194270207426	-1.98227568676867	"t"	"Apartment"	"Entire home/apt"	3	1	1	1	"Real Bed"	"$52.00"	325	14	"ESS-00685"
4294151	"Encanto de Gros"	22291494	"Arantxa"	"2014-10-08"	43.3218810326785	-1.97908463076992	"t"	"Apartment"	"Entire home/apt"	4	1	1	2	"Real Bed"	"$85.00"	66	3	""
13796446	"Loft New York"	81045215	"Natalia"	"2016-07-01"	43.2952383533982	-1.99878574017493	"f"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$100.00"	0	0	""
2499673	"Just a short walk from'La Concha'"	7471853	"Maria"	"2013-07-14"	43.3128417729687	-1.98200613882042	"t"	"Apartment"	"Entire home/apt"	3	1	1	2	"Real Bed"	"$100.00"	214	16	"ESS00716"
16434268	"Mikeletes by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3134103106415	-2.0013168708679	"f"	"Apartment"	"Entire home/apt"	6	2	3	5	"Real Bed"	"$389.00"	279	1	""
1309027	"Apartamento cerca a la playa.."	3594894	"Ruben Dario"	"2012-09-17"	43.324425506433	-1.98583660373203	"t"	"Apartment"	"Private room"	3	1.5	1	2	"Real Bed"	"$28.00"	334	191	""
4789006	"Spacious & light 5 bedroom apt."	5172999	"Juan Maria"	"2013-02-21"	43.3220458084458	-1.96611599004805	"f"	"Apartment"	"Entire home/apt"	10	1	5	5	"Real Bed"	"$69.00"	0	46	""
16434259	"Aranzazu by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3127299133077	-1.99950992492116	"f"	"Apartment"	"Entire home/apt"	6	2	2	4	"Real Bed"	"$369.00"	270	0	""
11887672	"Chillida - renovated, 6 people,  WIFI. TSS00030"	13367653	"Selectedrentals"	"2014-03-21"	43.3055399479132	-1.97660762524506	"t"	"Apartment"	"Entire home/apt"	6	2	3	5	"Real Bed"	"$120.00"	91	9	""
10798114	"Central, spacious, 19th century apt"	6803969	"Nanelia"	"2013-06-08"	43.317713084468	-1.97932342427222	"t"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$110.00"	279	44	""
17599691	"Perfect stay"	6444806	"Aline"	"2013-05-17"	43.3162039949971	-1.984947986786	"f"	"Apartment"	"Entire home/apt"	6	1	2	4	"Real Bed"	"$75.00"	11	0	""
11846702	"Hab.con baño, centro, piso  selecto"	63029517	"Marisa"	"2016-03-15"	43.320245794264	-1.97881936420704	"f"	"Apartment"	"Private room"	1	1	1	2	"Real Bed"	"$45.00"	254	0	""
4817945	"ZABALETA, next to the beach  (WIFI)"	3952766	"Jon"	"2012-10-23"	43.3235651937268	-1.97459325605642	"t"	"Apartment"	"Entire home/apt"	5	1	2	4	"Real Bed"	"$85.00"	139	26	""
13747227	"Zurriola apartment+WIFI+parking"	71159770	"Yolanda"	"2016-05-09"	43.3252792108207	-1.96738190750423	"t"	"Condominium"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$90.00"	147	10	""
132068	"Great attic+terrace+parking. Beach views. ESS00578"	648938	"Mikel"	"2011-05-31"	43.3252014201562	-1.97209103620559	"t"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$80.00"	88	215	""
6489105	"Amazing Sea View: Surf, Beach + Private Parking"	2035832	"Iñigo"	"2012-03-30"	43.3261150773462	-1.96936710910065	"t"	"Apartment"	"Entire home/apt"	4	2	2	4	"Real Bed"	"$210.00"	0	7	""
4817930	"ZIABOGA, confort & location (WIFI)"	3952766	"Jon"	"2012-10-23"	43.3196715392035	-1.98454781390039	"t"	"Loft"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$85.00"	134	11	"TSS-00022"
12862977	"Habitación en la mejor zona de S.S3"	59754218	"Jone"	"2016-02-21"	43.3227913397455	-1.98174048614765	"f"	"Apartment"	"Private room"	4	2	1	10	"Real Bed"	"$60.00"	301	12	""
16153429	"Apartamento a 3 min de la playa"	6519772	"Aitor"	"2013-05-22"	43.3101209454248	-2.00420298098518	"f"	"Apartment"	"Entire home/apt"	4	1	1	1	"Real Bed"	"$160.00"	118	4	""
16434170	"Oslo by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3191247542992	-1.9805115881467	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$389.00"	333	1	""
1384704	"Nice apartment near Zurriola beach"	3411184	"Rosa"	"2012-08-29"	43.3235923058142	-1.96898233476789	"t"	"Apartment"	"Entire home/apt"	4	1	2	5	"Real Bed"	"$110.00"	240	23	""
15884542	"Preciosa habitación privada en casa con jardín, 2"	102990934	"Ana"	"2016-11-08"	43.3247105391216	-1.95266714658434	"t"	"House"	"Private room"	2	1	1	1	"Real Bed"	"$120.00"	365	0	""
13287668	"Habitación en la Zurriola"	74962084	"Javi"	"2016-05-31"	43.3231804873355	-1.97693507850064	"t"	"Apartment"	"Private room"	2	2	1	1	"Real Bed"	"$26.00"	0	3	""
3162355	"Miro | Zurriola, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.3225811497127	-1.97662854119999	"t"	"Apartment"	"Entire home/apt"	6	2	3	4	"Real Bed"	"$160.00"	235	22	""
16328062	"AMPLIO PISO EN AMARA SAN SEBASTIÁN"	46724907	"Vanessa Y"	"2015-10-16"	43.3051512946662	-1.98144116490326	"t"	"House"	"Entire home/apt"	6	2	3	5	"Real Bed"	"$98.00"	140	0	""
14950628	"Habitación c/baño en Centro Donosti"	41787029	"Lander"	"2015-08-18"	43.3249697635156	-1.97144691863741	"f"	"House"	"Private room"	2	2	1	1	"Real Bed"	"$65.00"	330	2	""
15491311	"Bonito piso con wifi en el centro de Donosti"	28453397	"Maria"	"2015-02-27"	43.3182508680351	-1.98275967067669	"f"	"Apartment"	"Entire home/apt"	4	2	2	2	"Real Bed"	"$159.00"	283	0	""
2220183	"Habitacion amplia y confortable!"	11326417	"Jeferson"	"2014-01-15"	43.3228475037912	-1.9759133332548	"t"	"Apartment"	"Private room"	4	1.5	1	2	"Real Bed"	"$30.00"	310	269	""
11288795	"Peaceful Old Town Apartment"	58980481	"Brendon"	"2016-02-16"	43.3219307947888	-1.98524677774471	"f"	"Apartment"	"Entire home/apt"	4	2	3	3	"Real Bed"	"$120.00"	0	35	""
17569427	"Apartamento luminoso en villa con jardín."	119293460	"Ina"	"2017-03-05"	43.320254721876	-1.95450149919861	"t"	"House"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$140.00"	84	0	""
6586554	"Luminoso piso 7-9 personas"	34452992	"Jara"	"2015-05-28"	43.3093428448693	-1.99805634082887	"f"	"Apartment"	"Entire home/apt"	9	1.5	4	5	"Real Bed"	"$200.00"	189	7	""
4595860	"Villa, wifi, parking, 15 min beach!"	3905259	"Elena"	"2012-10-17"	43.3249120652392	-1.95897795491112	"t"	"Villa"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$80.00"	132	58	""
13000730	"Excelente piso muy luminoso"	64767515	"Clara"	"2016-03-28"	43.3236832551994	-1.97544357675126	"f"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$48.00"	351	8	""
16434542	"Xirimiri by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3133848228968	-2.00057923310274	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$409.00"	327	3	""
16805315	"Acogedor apartamento 100m Playa Zurriola"	6520043	"Monica"	"2013-05-22"	43.3218617392035	-1.97739438345312	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$85.00"	99	0	"ES00580"
15261773	"Apartamento Urdaneta Centro"	97079841	"Miriam & Andoni"	"2016-09-28"	43.3177050966206	-1.98095492567184	"f"	"Other"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$100.00"	165	4	""
4390976	"Dante | Central, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.3225034597379	-1.98125039796051	"t"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$160.00"	228	12	""
417854	"Double room in Comfy & spacious apt"	1823300	"Jon"	"2012-02-28"	43.305297111286	-1.9800035226046	"t"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$80.00"	354	31	""
13230143	"Apartment 2 bedrooms and garage in San Sebastian"	28753118	"Iban"	"2015-03-04"	43.3025277624734	-2.01543838606023	"f"	"Apartment"	"Entire home/apt"	5	1	2	3	"Real Bed"	"$98.00"	202	10	""
892978	"SARRIEGUI Views & Location |CENTER"	3952766	"Jon"	"2012-10-23"	43.320429537163	-1.98533177857785	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$95.00"	99	49	"TSS-00022"
13729851	"Pet's ESS00748"	37241970	"Javier"	"2015-07-01"	43.3078488980066	-1.98080672750034	"f"	"Apartment"	"Entire home/apt"	4	1	2	4	"Real Bed"	"$140.00"	239	8	"ESS00748"
16212017	"Piso en Gros, junto al Urumea y la Zurriola"	105917109	"Luis"	"2016-12-02"	43.321380383888	-1.97892767431378	"t"	"Apartment"	"Entire home/apt"	5	1	3	5	"Real Bed"	"$175.00"	300	0	"Registro Turstico Gobierno Vasco  ESS 00503"
6594593	"Heriz Duplex - 500m from the beach TSS00030"	13367653	"Selectedrentals"	"2014-03-21"	43.3120871956171	-2.00158734674272	"t"	"Apartment"	"Entire home/apt"	6	1	2	4	"Real Bed"	"$120.00"	172	11	""
3137537	"PRECIOSO APTO. EN PLENA PARTE VIEJA"	15918991	"Idoia"	"2014-05-24"	43.325338954549	-1.98588896082895	"f"	"Apartment"	"Entire home/apt"	6	2	3	6	"Real Bed"	"$88.00"	178	28	"LSS00076"
3235865	"Leonardo | Central. WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.3172064031876	-1.9850821119604	"t"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$150.00"	244	29	""
14336005	"Precioso piso a 10min del centro de San Sebastián"	87774642	"Mai"	"2016-08-03"	43.3171967201906	-1.9384417998211	"f"	"Other"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$85.00"	328	21	""
6021818	"Breezy Beach Apartment: ocean views"	5172999	"Juan Maria"	"2013-02-21"	43.3247467260181	-1.97393984313655	"f"	"Apartment"	"Entire home/apt"	6	2	3	3	"Real Bed"	"$70.00"	0	55	""
13968061	"PRECIOSO PISO CON BALCONES EN EL BARRIO DE GROS."	24230477	"Valdeazores"	"2014-11-27"	43.3231086406182	-1.97683402495633	"f"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$85.00"	80	3	""
3162800	"Sunset | Zurriola, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.3219402561196	-1.97653639825703	"t"	"Apartment"	"Entire home/apt"	4	1	1	2	"Real Bed"	"$120.00"	145	21	""
16445555	"Katedral by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3199220538392	-1.98127724725182	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$419.00"	293	7	""
15098553	"Vivienda confortable y luminosa"	93636957	"Daniel"	"2016-09-05"	43.3183680022858	-1.95439394992395	"f"	"Apartment"	"Entire home/apt"	5	1	3	4	"Real Bed"	"$105.00"	86	0	""
12167963	"Nice studio for two people"	38990075	"María"	"2015-07-20"	43.3231529653848	-1.98679879869692	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$139.00"	247	33	""
11608720	"Arrauna old town (wifi)"	3425634	"Olga"	"2012-08-30"	43.3227929450959	-1.98773084875997	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$70.00"	207	72	""
3252888	"Legazpi I | Central, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.322431262725	-1.98123886125456	"t"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$150.00"	211	4	""
1618029	"IGELDO 2013 HABITACIÓN MONTE"	8603350	"Agurtxo"	"2013-09-03"	43.305502779265	-2.0386203882642	"t"	"Villa"	"Private room"	2	0.5	1	1	"Real Bed"	"$70.00"	361	30	""
17326731	"Off Beat Guesthouse, Artistic Double Room"	790667	"Off Beat Guesthouse"	"2011-07-07"	43.3240055476852	-1.98434954488055	"f"	"Pension (Korea)"	"Private room"	2	3	1	1	"Real Bed"	"$40.00"	364	0	""
13189766	"Precioso Apartamento Parte Vieja WIFI"	73815563	"Mª Pilar"	"2016-05-24"	43.3240998709571	-1.98621022519378	"f"	"Loft"	"Private room"	4	1	1	2	"Real Bed"	"$150.00"	282	0	""
7463551	"San Sebastian, 2 doble room apt."	38244318	"Mercedes"	"2015-07-12"	43.307977081339	-1.98915071404828	"f"	"Apartment"	"Entire home/apt"	4	1.5	2	4	"Real Bed"	"$145.00"	335	12	""
10114524	"Ocean Room Ondarreta Beach"	8703392	"Jorge"	"2013-09-08"	43.3155454888642	-2.00308255491438	"f"	"Villa"	"Private room"	2	1	1	1	"Real Bed"	"$75.00"	365	4	""
6963819	"Unique in Old Town: Nice balcony!"	33064793	"Noldus"	"2015-05-10"	43.3252646568508	-1.9842760276714	"f"	"Apartment"	"Private room"	2	1	1	2	"Real Bed"	"$30.00"	0	41	""
5035449	"Piso nuevo en Parte Vieja."	24550811	"Aitor"	"2014-12-06"	43.3237817633982	-1.9852988652228	"t"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$110.00"	257	123	""
7668332	"Tranquilo y centrico apartamento"	34265055	"Javier"	"2015-05-26"	43.3152243628677	-1.98235693761976	"t"	"Apartment"	"Entire home/apt"	4	1	1	3	"Real Bed"	"$90.00"	112	30	"ES00108"
14475870	"Céntrico,Boulevar,Zurriola,Concha"	77054821	"Sonia"	"2016-06-11"	43.3229597999178	-1.98570481632449	"f"	"Apartment"	"Entire home/apt"	2	1	1	2	"Real Bed"	"$68.00"	307	0	"ESS00607"
11477576	"1MIN TO THE BEACH & 1MIN TO THE OLD TOWN"	2470030	"Vanesa"	"2012-05-26"	43.3207980688858	-1.98264358825781	"t"	"Apartment"	"Entire home/apt"	5	1	2	4	"Real Bed"	"$119.00"	258	45	""
2646591	"1 minuto de la playa de la concha"	13551528	"Cristina"	"2014-03-26"	43.3161530523785	-1.9874485432138	"t"	"Apartment"	"Entire home/apt"	6	1	3	5	"Real Bed"	"$175.00"	109	8	""
13500986	"CHARLES::Cerca del centro (ESS-00648)"	37985139	"David & Shandra"	"2015-07-09"	43.3053516276664	-1.97959229213726	"t"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$109.00"	288	4	""
1851931	"Best luxury spot in San Sebastian"	9671424	"Cristina & Iñigo"	"2013-10-28"	43.3217390960192	-1.9776803572719	"f"	"Apartment"	"Entire home/apt"	2	1	1	2	"Real Bed"	"$225.00"	176	53	""
8544793	"BERGARA APARTMENT"	5254782	"Always Easy"	"2013-02-27"	43.3191900722266	-1.9789905481988	"t"	"Apartment"	"Entire home/apt"	3	1	2	2	"Real Bed"	"$100.00"	159	7	""
14211714	"ATICO EN GROS, LUMINOSO, WIFI"	12954077	"Aritz"	"2014-03-09"	43.3223911324806	-1.96825852028905	"t"	"Apartment"	"Entire home/apt"	4	1.5	1	1	"Pull-out Sofa"	"$90.00"	317	18	""
13746707	"Great terrace close to the beach"	80506804	"Martxelo"	"2016-06-28"	43.3101981864181	-2.0080023388206	"f"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$55.00"	300	17	""
7741937	"Beautiful room in centric villa2"	39175346	"Kristina & Iker"	"2015-07-21"	43.3116527310434	-1.98620522664648	"t"	"Villa"	"Private room"	2	0	1	1	"Real Bed"	"$50.00"	253	52	""
11747843	"AIETE::Quiet, close to center"	37985139	"David & Shandra"	"2015-07-09"	43.3094686993467	-1.99297493973474	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$103.00"	361	4	""
17859072	"SanSebastianFlats / Ondarreta"	122218931	"SanSebastianFlats."	"2017-03-23"	43.3154101032198	-2.00137592980275	"f"	"Apartment"	"Entire home/apt"	5	1	3	4	"Real Bed"	"$50.00"	350	0	""
6726126	"Menos de 3 mins. de la playa"	35221154	"Olatz"	"2015-06-07"	43.3113332733831	-2.0001979352842	"f"	"Apartment"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$80.00"	0	5	""
15729119	"TABAKALERA HOUSE. 2 MIN TO STATION. VIEWS ****"	2625306	"Terese"	"2012-06-13"	43.3183812814994	-1.97600935795572	"f"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$90.00"	365	4	""
7654642	"LUXURY LOFT ON LA CONCHA BEACH.NEW."	267861	"Gorka"	"2010-10-21"	43.3166824157967	-1.98515370796308	"f"	"Apartment"	"Entire home/apt"	5	1	2	4	"Real Bed"	"$145.00"	353	44	""
17760402	"Perfect located with the nicest hosts :D"	32482100	"Anderson"	"2015-05-03"	43.313400935526	-1.98174077977044	"t"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$49.00"	342	0	""
14090384	"Special Apartment 200M CONCHA BEACH!"	25039584	"Ss Housing"	"2014-12-20"	43.3153952217885	-1.98565644219038	"t"	"Apartment"	"Entire home/apt"	6	1	2	3	"Real Bed"	"$99.00"	221	3	""
9519236	"BONITO APARTAMENTO EN LA CONCHA"	45341951	"Asier"	"2015-09-29"	43.3166909235993	-1.98539915841828	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$100.00"	338	25	""
17440902	"Apartamento en excelente ubicación"	53330295	"Aines"	"2016-01-04"	43.3210695009617	-1.97720997222144	"f"	"Apartment"	"Entire home/apt"	6	1	2	4	"Real Bed"	"$240.00"	91	0	""
10062678	"spacious room on the beach"	6623180	"Alessandro"	"2013-05-28"	43.3260823432772	-1.97294432433236	"t"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$60.00"	301	64	""
3244163	"Matisse | Old Quarter, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.3236585964834	-1.9855581562477	"t"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$150.00"	266	16	""
7397504	"San Sebastian, 1 hab privada doble"	38244318	"Mercedes"	"2015-07-12"	43.3074764557036	-1.99136744804184	"f"	"House"	"Private room"	2	1	1	2	"Real Bed"	"$50.00"	364	1	""
360571	"Refurbished 2 bedroom flat Donostia"	1823300	"Jon"	"2012-02-28"	43.3045306042451	-1.9755394535207	"t"	"Apartment"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$150.00"	354	7	""
16089213	"La Concha beach Grand Deluxe"	63853491	"Natalia"	"2016-03-21"	43.3154017509888	-1.98750550574413	"t"	"Apartment"	"Entire home/apt"	12	5.5	6	8	"Real Bed"	"$415.00"	284	3	""
13254769	"Montemar terrace"	74570915	"Klara"	"2016-05-29"	43.3223406030635	-1.97765737998065	"t"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$150.00"	284	12	""
458864	"Beautiful Room in the heart of City Center"	2281404	"Ana Isabel"	"2012-05-03"	43.3198087087564	-1.98426796063191	"f"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$45.00"	262	44	""
15186141	"Dúplex con jardín en zona rural"	94924919	"Jaione"	"2016-09-13"	43.2793806708122	-2.00692376943063	"t"	"Apartment"	"Entire home/apt"	4	2	2	4	"Real Bed"	"$140.00"	365	0	""
11840349	"Precioso loft con vistas al mar"	63088252	"Maite"	"2016-03-15"	43.3131824084321	-1.98507516853862	"t"	"Loft"	"Entire home/apt"	4	1	1	3	"Real Bed"	"$80.00"	0	9	""
8219464	"Centrica en San Sebastián"	37814558	"Nuntz"	"2015-07-07"	43.321511018258	-1.98355914188533	"f"	"Apartment"	"Private room"	1	1.5	1	1	"Real Bed"	"$50.00"	168	10	""
8055609	"Getaria | City centre, AC, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.319809479551	-1.98064303342437	"t"	"Apartment"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$120.00"	341	4	""
404270	"old part SS 4 bed room"	2015934	"Jon"	"2012-03-27"	43.3244236387997	-1.98384163025536	"t"	"Apartment"	"Private room"	4	2	1	4	"Real Bed"	"$100.00"	0	7	""
